VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_REGULATION_OF_ALCOHOL_BIO...,SET,72,-0.16047,-0.01003,0.0983,0.9487,GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,0.999840717703349
GO_NATURAL_KILLER_CELL_CHEMO...,SET,11,-0.48877,-0.01196,0.29869,0.94911,GO_NATURAL_KILLER_CELL_CHEMOTAXIS,0.999840717703349
BIOCARTA_SUMO_PATHWAY,SET,6,-0.48737,-0.008809,0.29763,0.94923,BIOCARTA_SUMO_PATHWAY,0.999840717703349
GO_N6_METHYLADENOSINE_CONTAI...,SET,7,-0.54623,-0.010664,0.33353,0.94925,GO_N6_METHYLADENOSINE_CONTAINING_RNA_BINDING,0.999840717703349
GO_RESPONSE_TO_OXYGEN_LEVELS,SET,351,-0.074756,-0.010237,0.045629,0.94931,GO_RESPONSE_TO_OXYGEN_LEVELS,0.999840717703349
GO_NEGATIVE_REGULATION_OF_BL...2,SET,42,-0.22772,-0.010879,0.13899,0.94931,GO_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE,0.999840717703349
GO_POSITIVE_REGULATION_OF_DE...9,SET,35,-0.24205,-0.010558,0.14768,0.94938,GO_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,0.999840717703349
GO_REGULATION_OF_SYNAPTIC_TR...1,SET,6,-0.55585,-0.010047,0.3389,0.94951,GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_CHOLINERGIC,0.999840717703349
BIOCARTA_LDL_PATHWAY,SET,6,-0.66567,-0.012032,0.40579,0.94953,BIOCARTA_LDL_PATHWAY,0.999840717703349
GO_POSITIVE_REGULATION_OF_IN...7,SET,8,-0.51001,-0.010644,0.31087,0.94955,GO_POSITIVE_REGULATION_OF_INTEGRIN_ACTIVATION,0.999840717703349
REACTOME_SIGNALING_BY_NOTCH1...1,SET,14,-0.39179,-0.010815,0.23873,0.94961,REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER,0.999840717703349
GO_POSITIVE_REGULATION_OF_EX...7,SET,19,-0.32292,-0.010383,0.19668,0.94968,GO_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,0.999840717703349
GO_INTERMEDIATE_FILAMENT_ORG...,SET,21,-0.35594,-0.012031,0.2167,0.94976,GO_INTERMEDIATE_FILAMENT_ORGANIZATION,0.999840717703349
GO_REGULATION_OF_CELLULAR_EX...,SET,22,-0.32269,-0.011164,0.19644,0.94977,GO_REGULATION_OF_CELLULAR_EXTRAVASATION,0.999840717703349
GO_SH3_SH2_ADAPTOR_ACTIVITY,SET,48,-0.20552,-0.010495,0.12509,0.9498,GO_SH3_SH2_ADAPTOR_ACTIVITY,0.999840717703349
GO_CHAPERONE_MEDIATED_PROTEI...1,SET,19,-0.32194,-0.010351,0.19586,0.94987,GO_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY,0.999840717703349
GO_NEGATIVE_REGULATION_OF_ES...2,SET,8,-0.46434,-0.0096906,0.28247,0.94989,GO_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,0.999840717703349
GO_TRANSMEMBRANE_RECEPTOR_PR...6,SET,7,-0.60333,-0.011778,0.36664,0.95007,GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY,0.999840717703349
GO_NEUROLOGICAL_SYSTEM_PROCE...,SET,9,-0.50781,-0.01124,0.30851,0.95011,GO_NEUROLOGICAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,0.999840717703349
BIOCARTA_CTBP1_PATHWAY,SET,8,-0.45228,-0.0094389,0.27475,0.95013,BIOCARTA_CTBP1_PATHWAY,0.999840717703349
GO_REGULATION_OF_VITAMIN_MET...,SET,13,-0.3946,-0.010496,0.23943,0.95032,GO_REGULATION_OF_VITAMIN_METABOLIC_PROCESS,0.999840717703349
GO_MESENCHYMAL_STEM_CELL_PRO...,SET,2,-0.96738,-0.010096,0.58696,0.95033,GO_MESENCHYMAL_STEM_CELL_PROLIFERATION,0.999840717703349
GO_RRNA_MODIFICATION,SET,26,-0.24296,-0.0091364,0.14736,0.95039,GO_RRNA_MODIFICATION,0.999840717703349
GO_ENERGY_COUPLED_PROTON_TRA...2,SET,4,-0.55178,-0.0081435,0.33462,0.95042,GO_ENERGY_COUPLED_PROTON_TRANSPORT_DOWN_ELECTROCHEMICAL_GRADIENT,0.999840717703349
GO_POSITIVE_REGULATION_OF_CE...8,SET,300,-0.08006,-0.01015,0.04854,0.95045,GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION,0.999840717703349
REACTOME_RUNX3_REGULATES_YAP...,SET,7,-0.59629,-0.011641,0.3614,0.95051,REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION,0.999840717703349
GO_POSITIVE_REGULATION_OF_AC...7,SET,10,-0.4805,-0.011211,0.29117,0.95055,GO_POSITIVE_REGULATION_OF_ACTION_POTENTIAL,0.999840717703349
GO_ASYMMETRIC_CELL_DIVISION,SET,19,-0.32179,-0.010346,0.19493,0.9506,GO_ASYMMETRIC_CELL_DIVISION,0.999840717703349
GO_NURF_COMPLEX,SET,6,-0.46457,-0.0083969,0.28134,0.95065,GO_NURF_COMPLEX,0.999840717703349
GO_AMYLOID_PRECURSOR_PROTEIN...1,SET,11,-0.38368,-0.0093886,0.23211,0.95082,GO_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS,0.999840717703349
GO_AMINOPHOSPHOLIPID_TRANSPO...,SET,4,-0.6836,-0.010089,0.41354,0.95083,GO_AMINOPHOSPHOLIPID_TRANSPORT,0.999840717703349
GO_PRESYNAPTIC_ACTIVE_ZONE_O...,SET,8,-0.56169,-0.011722,0.33979,0.95083,GO_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION,0.999840717703349
GO_REGULATION_OF_INTRINSIC_A...4,SET,17,-0.30717,-0.0093426,0.18573,0.95092,GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,0.999840717703349
GO_BONE_DEVELOPMENT,SET,194,-0.10899,-0.011144,0.065875,0.95097,GO_BONE_DEVELOPMENT,0.999840717703349
GO_MHC_CLASS_II_PROTEIN_COMP...1,SET,12,-0.51014,-0.013038,0.30831,0.95099,GO_MHC_CLASS_II_PROTEIN_COMPLEX,0.999840717703349
GO_SYNAPTONEMAL_COMPLEX_ORGA...,SET,21,-0.27854,-0.0094147,0.16808,0.95125,GO_SYNAPTONEMAL_COMPLEX_ORGANIZATION,0.999840717703349
GO_CARBON_NITROGEN_LYASE_ACT...,SET,13,-0.42561,-0.011321,0.2568,0.95127,GO_CARBON_NITROGEN_LYASE_ACTIVITY,0.999840717703349
GO_REGULATION_OF_NIK_NF_KAPP...,SET,94,-0.14789,-0.010555,0.089201,0.95132,GO_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING,0.999840717703349
GO_SECONDARY_ACTIVE_SULFATE_...,SET,13,-0.39776,-0.010581,0.23986,0.95136,GO_SECONDARY_ACTIVE_SULFATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.999840717703349
GO_POSTSYNAPTIC_ENDOCYTIC_ZO...,SET,8,-0.54501,-0.011374,0.32859,0.9514,GO_POSTSYNAPTIC_ENDOCYTIC_ZONE,0.999840717703349
GO_REGULATION_OF_EXCRETION,SET,21,-0.32442,-0.010966,0.19556,0.95143,GO_REGULATION_OF_EXCRETION,0.999840717703349
GO_MOLYBDOPTERIN_COFACTOR_BI...1,SET,6,-0.66456,-0.012012,0.40009,0.95164,GO_MOLYBDOPTERIN_COFACTOR_BINDING,0.999840717703349
GO_POSITIVE_REGULATION_OF_SI...2,SET,34,-0.25584,-0.011,0.15401,0.95166,GO_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY,0.999840717703349
GO_ENDOSOME_TO_PLASMA_MEMBRA...,SET,9,-0.52152,-0.011544,0.3138,0.95173,GO_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,0.999840717703349
GO_MSL_COMPLEX,SET,3,-0.62595,-0.0080007,0.37644,0.95182,GO_MSL_COMPLEX,0.999840717703349
REACTOME_BETA_CATENIN_INDEPE...,SET,139,-0.11699,-0.010141,0.070344,0.95184,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.999840717703349
GO_LONG_TERM_SYNAPTIC_DEPRES...,SET,29,-0.29113,-0.011561,0.17504,0.95186,GO_LONG_TERM_SYNAPTIC_DEPRESSION,0.999840717703349
GO_TRICUSPID_VALVE_DEVELOPME...,SET,6,-0.65404,-0.011822,0.39312,0.95191,GO_TRICUSPID_VALVE_DEVELOPMENT,0.999840717703349
GO_HEPATOCYTE_APOPTOTIC_PROC...,SET,12,-0.41695,-0.010656,0.25018,0.95219,GO_HEPATOCYTE_APOPTOTIC_PROCESS,0.999840717703349
REACTOME_VIF_MEDIATED_DEGRAD...,SET,49,-0.18076,-0.0093256,0.1084,0.95228,REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,0.999840717703349
REACTOME_ACYL_CHAIN_REMODELL...5,SET,20,-0.35081,-0.011572,0.21029,0.95236,REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,0.999840717703349
GO_PROSTAGLANDIN_TRANSPORT,SET,15,-0.44344,-0.01267,0.26553,0.95253,GO_PROSTAGLANDIN_TRANSPORT,0.999840717703349
GO_TRANSFORMING_GROWTH_FACTO...3,SET,9,-0.50461,-0.011169,0.30205,0.95259,GO_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION,0.999840717703349
GO_PROTEIN_DEPOLYMERIZATION,SET,99,-0.13685,-0.010022,0.081826,0.95278,GO_PROTEIN_DEPOLYMERIZATION,0.999840717703349
GO_CATALYTIC_ACTIVITY_ACTING...2,SET,15,-0.31509,-0.0090025,0.18836,0.9528,GO_CATALYTIC_ACTIVITY_ACTING_ON_A_RRNA,0.999840717703349
GO_POSITIVE_REGULATION_OF_LO...4,SET,22,-0.32634,-0.01129,0.19495,0.95292,GO_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION,0.999840717703349
GO_ACTIVATION_OF_NF_KAPPAB_I...,SET,17,-0.34231,-0.010411,0.20413,0.95321,GO_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY,0.999840717703349
GO_ANTIGEN_PROCESSING_AND_PR...10,SET,86,-0.14485,-0.0098906,0.086284,0.9534,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,0.999840717703349
GO_SWI_SNF_SUPERFAMILY_TYPE_...,SET,71,-0.15966,-0.0099097,0.095072,0.95345,GO_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX,0.999840717703349
GO_ALPHA_2A_ADRENERGIC_RECEP...,SET,4,-0.81048,-0.011962,0.48258,0.95346,GO_ALPHA_2A_ADRENERGIC_RECEPTOR_BINDING,0.999840717703349
GO_REGULATION_OF_MUSCLE_CONT...,SET,147,-0.12569,-0.011201,0.074797,0.95355,GO_REGULATION_OF_MUSCLE_CONTRACTION,0.999840717703349
GO_AXONEMAL_DYNEIN_COMPLEX,SET,18,-0.32094,-0.010044,0.19081,0.95371,GO_AXONEMAL_DYNEIN_COMPLEX,0.999840717703349
GO_SKELETAL_SYSTEM_MORPHOGEN...,SET,229,-0.10342,-0.011478,0.061457,0.95378,GO_SKELETAL_SYSTEM_MORPHOGENESIS,0.999840717703349
GO_POSITIVE_REGULATION_OF_GL...18,SET,20,-0.32558,-0.01074,0.19334,0.9539,GO_POSITIVE_REGULATION_OF_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,0.999840717703349
GO_ASSOCIATIVE_LEARNING,SET,74,-0.17881,-0.011329,0.10617,0.95392,GO_ASSOCIATIVE_LEARNING,0.999840717703349
GO_INDOLE_CONTAINING_COMPOUN...3,SET,19,-0.36904,-0.011865,0.2191,0.95393,GO_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.999840717703349
GO_HEXOKINASE_ACTIVITY,SET,5,-0.72855,-0.012021,0.43251,0.95395,GO_HEXOKINASE_ACTIVITY,0.999840717703349
GO_VENTRICULAR_SEPTUM_MORPHO...,SET,40,-0.26565,-0.012386,0.1576,0.95406,GO_VENTRICULAR_SEPTUM_MORPHOGENESIS,0.999840717703349
GO_FATTY_ACID_METABOLIC_PROC...,SET,245,-0.093888,-0.010773,0.055678,0.95412,GO_FATTY_ACID_METABOLIC_PROCESS,0.999840717703349
GO_DENDRITIC_TRANSPORT,SET,9,-0.45337,-0.010035,0.26875,0.95419,GO_DENDRITIC_TRANSPORT,0.999840717703349
GO_CALCIUM_ION_EXPORT,SET,8,-0.57992,-0.012103,0.34257,0.95475,GO_CALCIUM_ION_EXPORT,0.999840717703349
REACTOME_FCGR_ACTIVATION,SET,12,-0.4235,-0.010823,0.24989,0.95493,REACTOME_FCGR_ACTIVATION,0.999840717703349
GO_CELLULAR_RESPONSE_TO_INTE...2,SET,20,-0.33854,-0.011167,0.19952,0.95512,GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA,0.999840717703349
GO_MODIFIED_AMINO_ACID_BINDI...,SET,78,-0.1736,-0.011291,0.10228,0.95518,GO_MODIFIED_AMINO_ACID_BINDING,0.999840717703349
REACTOME_ASSEMBLY_OF_THE_HIV...,SET,15,-0.36358,-0.010388,0.214,0.95533,REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,0.999840717703349
GO_REGULATION_OF_PROTEIN_COM...1,SET,390,-0.072981,-0.010523,0.042952,0.95534,GO_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY,0.999840717703349
GO_CARBON_NITROGEN_LIGASE_AC...,SET,10,-0.44055,-0.010279,0.25874,0.95568,GO_CARBON_NITROGEN_LIGASE_ACTIVITY_WITH_GLUTAMINE_AS_AMIDO_N_DONOR,0.999840717703349
KEGG_PROGESTERONE_MEDIATED_O...,SET,79,-0.16009,-0.010478,0.094006,0.9557,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,0.999840717703349
REACTOME_TRANSCRIPTIONAL_REG...4,SET,112,-0.13084,-0.010188,0.076793,0.95579,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.999840717703349
REACTOME_SWITCHING_OF_ORIGIN...,SET,86,-0.14277,-0.009748,0.083763,0.95584,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,0.999840717703349
GO_HISTAMINE_PRODUCTION_INVO...,SET,5,-0.57927,-0.0095581,0.33963,0.95595,GO_HISTAMINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.999840717703349
GO_MITOCHONDRIAL_CALCIUM_ION...1,SET,19,-0.35483,-0.011409,0.20799,0.95599,GO_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS,0.999840717703349
GO_POSITIVE_REGULATION_OF_IN...39,SET,908,-0.051437,-0.011152,0.030076,0.95638,GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,0.999840717703349
REACTOME_ANTIGEN_PROCESSING_...,SET,89,-0.14309,-0.0099383,0.083647,0.95642,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.999840717703349
GO_MULTIVESICULAR_BODY,SET,41,-0.23728,-0.0112,0.13858,0.95656,GO_MULTIVESICULAR_BODY,0.999840717703349
GO_NADP_BINDING,SET,47,-0.20955,-0.010589,0.12238,0.95657,GO_NADP_BINDING,0.999840717703349
GO_CELLULAR_RESPONSE_TO_OXID...1,SET,263,-0.091899,-0.01092,0.053619,0.95672,GO_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,0.999840717703349
REACTOME_APOPTOTIC_FACTOR_ME...,SET,15,-0.35682,-0.010195,0.20811,0.95678,REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,0.999840717703349
GO_ORGANIC_ACID_SODIUM_SYMPO...,SET,27,-0.29702,-0.011382,0.17318,0.95682,GO_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY,0.999840717703349
GO_RECEPTOR_LOCALIZATION_TO_...2,SET,49,-0.22047,-0.011374,0.12853,0.95685,GO_RECEPTOR_LOCALIZATION_TO_SYNAPSE,0.999840717703349
GO_NEGATIVE_REGULATION_OF_LE...4,SET,17,-0.36563,-0.011121,0.21299,0.95697,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,0.999840717703349
GO_RELEASE_OF_SEQUESTERED_CA...,SET,30,-0.2873,-0.011604,0.16731,0.95701,GO_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM,0.999840717703349
GO_CLATHRIN_COATED_VESICLE_M...,SET,102,-0.1532,-0.011387,0.089171,0.9571,GO_CLATHRIN_COATED_VESICLE_MEMBRANE,0.999840717703349
GO_POSITIVE_REGULATION_OF_AM...2,SET,17,-0.3811,-0.011591,0.22179,0.95712,GO_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT,0.999840717703349
GO_NEURON_TO_NEURON_SYNAPSE,SET,321,-0.084262,-0.011044,0.048987,0.95728,GO_NEURON_TO_NEURON_SYNAPSE,0.999840717703349
REACTOME_LYSOSOME_VESICLE_BI...,SET,32,-0.24685,-0.010296,0.14349,0.95731,REACTOME_LYSOSOME_VESICLE_BIOGENESIS,0.999840717703349
REACTOME_CROSS_PRESENTATION_...2,SET,46,-0.18812,-0.0094044,0.10934,0.95732,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,0.999840717703349
GO_NF_KAPPAB_INDUCING_KINASE...,SET,5,-0.66665,-0.011,0.38712,0.95746,GO_NF_KAPPAB_INDUCING_KINASE_ACTIVITY,0.999840717703349
GO_RAC_GUANYL_NUCLEOTIDE_EXC...,SET,17,-0.37183,-0.011309,0.21588,0.95749,GO_RAC_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,0.999840717703349
REACTOME_REGULATION_OF_PTEN_...4,SET,65,-0.16643,-0.0098852,0.096475,0.95774,REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,0.999840717703349
GO_TRICUSPID_VALVE_MORPHOGEN...,SET,5,-0.72994,-0.012044,0.42216,0.95809,GO_TRICUSPID_VALVE_MORPHOGENESIS,0.999840717703349
GO_ENDORIBONUCLEASE_ACTIVITY...1,SET,8,-0.60629,-0.012653,0.35064,0.9581,GO_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS,0.999840717703349
GO_G_PROTEIN_COUPLED_PURINER...1,SET,10,-0.59836,-0.013961,0.3457,0.95825,GO_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY,0.999840717703349
GO_G_PROTEIN_COUPLED_NUCLEOT...,SET,10,-0.59836,-0.013961,0.3457,0.95825,GO_G_PROTEIN_COUPLED_NUCLEOTIDE_RECEPTOR_ACTIVITY,0.999840717703349
GO_NEGATIVE_REGULATION_OF_SO...2,SET,17,-0.40016,-0.012171,0.2311,0.95831,GO_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSPORT,0.999840717703349
GO_N_ACETYLNEURAMINATE_CATAB...,SET,5,-0.68591,-0.011318,0.39549,0.95856,GO_N_ACETYLNEURAMINATE_CATABOLIC_PROCESS,0.999840717703349
GO_HEMATOPOIETIC_PROGENITOR_...,SET,155,-0.11698,-0.010703,0.067416,0.95864,GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,0.999840717703349
REACTOME_CYCLIN_A:CDK2_ASSOC...,SET,82,-0.145,-0.0096687,0.083534,0.95869,REACTOME_CYCLIN_A:CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.999840717703349
GO_CEREBRAL_CORTEX_TANGENTIA...,SET,8,-0.61124,-0.012756,0.35193,0.95878,GO_CEREBRAL_CORTEX_TANGENTIAL_MIGRATION,0.999840717703349
GO_EPIBOLY,SET,28,-0.26572,-0.010369,0.15297,0.95881,GO_EPIBOLY,0.999840717703349
GO_PIGMENT_METABOLIC_PROCESS,SET,65,-0.19165,-0.011383,0.11014,0.95907,GO_PIGMENT_METABOLIC_PROCESS,0.999840717703349
GO_HEART_VALVE_FORMATION,SET,12,-0.4768,-0.012186,0.27399,0.95908,GO_HEART_VALVE_FORMATION,0.999840717703349
REACTOME_EGFR_TRANSACTIVATIO...,SET,9,-0.46981,-0.010399,0.26996,0.95909,REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN,0.999840717703349
GO_CELLULAR_PROTEIN_COMPLEX_...,SET,203,-0.097225,-0.010167,0.055856,0.95912,GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY,0.999840717703349
GO_NEGATIVE_REGULATION_OF_DE...9,SET,10,-0.50216,-0.011716,0.28821,0.95927,GO_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,0.999840717703349
GO_GAMMA_AMINOBUTYRIC_ACID_S...1,SET,9,-0.55267,-0.012233,0.317,0.95937,GO_GAMMA_AMINOBUTYRIC_ACID_SECRETION,0.999840717703349
GO_LYSINE_ACETYLATED_HISTONE...,SET,18,-0.36817,-0.011522,0.21082,0.95962,GO_LYSINE_ACETYLATED_HISTONE_BINDING,0.999840717703349
GO_REGULATION_OF_MRNA_BINDING,SET,8,-0.53171,-0.011097,0.30442,0.95964,GO_REGULATION_OF_MRNA_BINDING,0.999840717703349
GO_RESPONSE_TO_INTERFERON_BE...,SET,28,-0.30751,-0.012,0.17603,0.95966,GO_RESPONSE_TO_INTERFERON_BETA,0.999840717703349
REACTOME_SIGNALING_BY_NOTCH4,SET,77,-0.15475,-0.01,0.088577,0.95968,REACTOME_SIGNALING_BY_NOTCH4,0.999840717703349
GO_REGULATION_OF_INTRINSIC_A...2,SET,26,-0.28,-0.010529,0.16026,0.95969,GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,0.999840717703349
GO_INTRAMOLECULAR_OXIDOREDUC...3,SET,12,-0.44732,-0.011432,0.25581,0.95981,GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_TRANSPOSING_C_C_BONDS,0.999840717703349
GO_REGULATION_OF_MORPHOGENES...1,SET,164,-0.11644,-0.010955,0.066582,0.95983,GO_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM,0.999840717703349
GO_MITOCHONDRIAL_DNA_METABOL...,SET,11,-0.39407,-0.0096427,0.22531,0.95984,GO_MITOCHONDRIAL_DNA_METABOLIC_PROCESS,0.999840717703349
GO_PROTEIN_LOCALIZATION_TO_E...4,SET,21,-0.31128,-0.010521,0.17798,0.95984,GO_PROTEIN_LOCALIZATION_TO_ENDOSOME,0.999840717703349
REACTOME_ASSEMBLY_OF_ACTIVE_...,SET,16,-0.41377,-0.012209,0.23648,0.95991,REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,0.999840717703349
GO_AMINO_SUGAR_BIOSYNTHETIC_...,SET,12,-0.43612,-0.011146,0.24922,0.95993,GO_AMINO_SUGAR_BIOSYNTHETIC_PROCESS,0.999840717703349
GO_REGULATION_OF_TRANSPORTER...,SET,242,-0.10344,-0.011797,0.059021,0.96015,GO_REGULATION_OF_TRANSPORTER_ACTIVITY,0.999840717703349
GO_GAP_JUNCTION_HEMI_CHANNEL...,SET,5,-0.78411,-0.012938,0.44719,0.96023,GO_GAP_JUNCTION_HEMI_CHANNEL_ACTIVITY,0.999840717703349
GO_CELLULAR_MODIFIED_AMINO_A...2,SET,24,-0.32016,-0.011568,0.18254,0.96026,GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS,0.999840717703349
GO_CHONDROITIN_SULFOTRANSFER...,SET,4,-0.66763,-0.0098534,0.38052,0.96032,GO_CHONDROITIN_SULFOTRANSFERASE_ACTIVITY,0.999840717703349
GO_ANAPHASE_PROMOTING_COMPLE...2,SET,78,-0.15406,-0.01002,0.087728,0.96046,GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS,0.999840717703349
GO_GAS_HOMEOSTASIS,SET,8,-0.48207,-0.010061,0.27419,0.96063,GO_GAS_HOMEOSTASIS,0.999840717703349
GO_ORGANELLAR_LARGE_RIBOSOMA...,SET,55,-0.17817,-0.0097369,0.10129,0.96071,GO_ORGANELLAR_LARGE_RIBOSOMAL_SUBUNIT,0.999840717703349
REACTOME_SURFACTANT_METABOLI...,SET,26,-0.32638,-0.012273,0.18543,0.96079,REACTOME_SURFACTANT_METABOLISM,0.999840717703349
GO_PHOSPHATIDYLINOSITOL_3_4_...2,SET,22,-0.31255,-0.010813,0.17757,0.9608,GO_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_BINDING,0.999840717703349
GO_CILIUM_MOVEMENT,SET,56,-0.18853,-0.010396,0.10693,0.96105,GO_CILIUM_MOVEMENT,0.999840717703349
GO_POSITIVE_REGULATION_OF_SY...4,SET,164,-0.12449,-0.011713,0.070606,0.96105,GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,0.999840717703349
GO_MIRNA_METABOLIC_PROCESS,SET,19,-0.31899,-0.010256,0.18089,0.96108,GO_MIRNA_METABOLIC_PROCESS,0.999840717703349
GO_ANGIOTENSIN_RECEPTOR_BIND...,SET,8,-0.57351,-0.011969,0.32502,0.96117,GO_ANGIOTENSIN_RECEPTOR_BINDING,0.999840717703349
GO_PARALLEL_ACTIN_FILAMENT_B...,SET,6,-0.63683,-0.01151,0.36087,0.96119,GO_PARALLEL_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,0.999840717703349
GO_NEGATIVE_REGULATION_OF_EP...10,SET,6,-0.62501,-0.011297,0.35405,0.96123,GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT,0.999840717703349
GO_TOXIC_SUBSTANCE_BINDING,SET,11,-0.48634,-0.011901,0.27549,0.96124,GO_TOXIC_SUBSTANCE_BINDING,0.999840717703349
GO_ALPHA_1_3_FUCOSYLTRANSFER...,SET,8,-0.641,-0.013377,0.36286,0.96134,GO_ALPHA_1_3_FUCOSYLTRANSFERASE_ACTIVITY,0.999840717703349
GO_REGULATION_OF_INTEGRIN_AC...,SET,13,-0.44876,-0.011937,0.25397,0.96138,GO_REGULATION_OF_INTEGRIN_ACTIVATION,0.999840717703349
REACTOME_REELIN_SIGNALLING_P...,SET,4,-0.80704,-0.011911,0.45663,0.96141,REACTOME_REELIN_SIGNALLING_PATHWAY,0.999840717703349
GO_NEGATIVE_REGULATION_OF_VI...4,SET,89,-0.17083,-0.011865,0.096659,0.96141,GO_NEGATIVE_REGULATION_OF_VIRAL_PROCESS,0.999840717703349
GO_TOOTH_ERUPTION,SET,5,-0.80873,-0.013344,0.45737,0.96148,GO_TOOTH_ERUPTION,0.999840717703349
KEGG_PEROXISOME,SET,74,-0.17428,-0.011042,0.09849,0.96158,KEGG_PEROXISOME,0.999840717703349
