GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
NPIPB8,16,28624517,28658725,19,6,8816,-1.2739,0.89864,0.8729,0.87556,0.99057713932399,0.995240072643735,0.974875040921491
CEP295,11,93661650,93730358,51,15,8816,-1.2741,0.89869,0.91712,0.79478,0.99057713932399,0.9985178317956,0.972817058058926
PTPRN,2,219289623,219309573,38,13,8816,-1.2744,0.89874,0.75211,0.96252,0.99057713932399,0.976881043994907,0.983572446571683
EPB41L4B,9,109171974,109320964,292,63,8816,-1.2749,0.89884,0.87569,0.79523,0.99057713932399,0.995423553351989,0.972817058058926
C12orf54,12,48455581,48496514,157,16,8816,-1.2753,0.89889,0.77477,0.95245,0.99057713932399,0.982129500649839,0.982187739726027
PTGES,9,129738336,129777327,133,30,8816,-1.2754,0.89891,0.81146,0.899,0.99057713932399,0.984999313448525,0.975518526748971
C17orf78,17,37375935,37392708,19,12,8816,-1.2757,0.89897,0.87382,0.85647,0.99057713932399,0.995421827770195,0.97299897810219
NOL3,16,67170497,67175737,3,2,8816,-1.2764,0.89909,0.86892,0.9133,0.99057713932399,0.994842141966845,0.975882354614045
NUP88,17,5386026,5419739,143,11,8816,-1.2769,0.89919,0.89143,0.75765,0.99057713932399,0.995471732757572,0.972817058058926
C19orf48,19,50797693,50804853,33,10,8816,-1.2773,0.89925,0.79763,0.95276,0.99057713932399,0.984158975409836,0.982187739726027
ASPG,14,104085670,104112761,71,17,8816,-1.2773,0.89926,0.9414,0.81749,0.99057713932399,1,0.972817058058926
SEC31B,10,100486646,100519838,39,6,8816,-1.2783,0.89943,0.8618,0.84537,0.99057713932399,0.993939057788945,0.972817058058926
SMIM13,6,11094033,11138738,142,17,8816,-1.2789,0.89954,0.92805,0.77801,0.99057713932399,0.999540252463413,0.972817058058926
C6orf1,6,34246380,34249108,6,5,8816,-1.2791,0.89957,0.86011,0.90955,0.99057713932399,0.993772372262774,0.975613810386121
GORASP2,2,170928438,170967135,70,15,8816,-1.2798,0.89969,0.98456,0.729,0.99057713932399,1,0.972817058058926
SDR16C5,8,56300011,56320776,27,10,8816,-1.28,0.89973,0.87211,0.86346,0.99057713932399,0.995134946263279,0.973487938017797
EEPD1,7,36153227,36301543,407,62,8816,-1.2804,0.89979,0.91056,0.78833,0.99057713932399,0.998204674714558,0.972817058058926
JAM2,21,25639282,25717562,168,28,8816,-1.2815,0.89998,0.91116,0.82032,0.99057713932399,0.998204674714558,0.972817058058926
OR51I1,11,5440542,5441553,4,3,8816,-1.2816,0.9,0.87357,0.90719,0.99057713932399,0.995384061685491,0.975613810386121
MRPS5,2,95087207,95122009,10,7,8816,-1.2818,0.90005,0.90411,0.8473,0.99057713932399,0.996963421510407,0.972817058058926
PPP2R5E,14,63372479,63543361,331,38,8816,-1.2825,0.90017,0.77443,0.91446,0.99057713932399,0.982129500649839,0.975882354614045
SCFD2,4,52872982,53366111,864,90,8816,-1.2826,0.90018,0.84887,0.82981,0.99057713932399,0.990537150937401,0.972817058058926
KLRG2,7,139426933,139483711,173,31,8816,-1.2833,0.9003,0.86001,0.87091,0.99057713932399,0.993770348017621,0.974512676579926
ACE,17,63477061,63498380,36,8,8816,-1.2833,0.9003,0.82217,0.89675,0.99057713932399,0.985980681374463,0.975518526748971
HIST1H2BA,6,25726909,25727345,4,2,8816,-1.2833,0.90031,0.92097,0.84958,0.99057713932399,0.998819754988783,0.972817058058926
DCLRE1C,10,14904611,14954432,90,29,8816,-1.2834,0.90032,0.88936,0.80482,0.99057713932399,0.995423553351989,0.972817058058926
ZNF654,3,88139112,88144664,9,4,8816,-1.2835,0.90033,0.86094,0.91071,0.99057713932399,0.99382171064204,0.975882354614045
PGRMC2,4,128269237,128288829,13,6,8816,-1.2846,0.90053,0.85735,0.89394,0.99057713932399,0.991859577216306,0.975518526748971
ASCC3,6,100508194,100881372,779,46,8816,-1.2849,0.90058,0.90538,0.76805,0.99057713932399,0.997042054819169,0.972817058058926
MYL2,12,110910819,110920600,28,7,8816,-1.2852,0.90065,0.95927,0.78283,0.99057713932399,1,0.972817058058926
BPTF,17,67825528,67984378,192,18,8816,-1.2855,0.9007,0.77254,0.85703,0.99057713932399,0.982129500649839,0.973121652039555
ZBTB5,9,37438102,37465410,32,12,8816,-1.2857,0.90073,0.94733,0.80281,0.99057713932399,1,0.972817058058926
ACSM6,10,95194200,95228929,85,9,8816,-1.286,0.90078,0.78158,0.95006,0.99057713932399,0.982129500649839,0.981260169291339
ATP2A2,12,110281227,110351093,54,17,8816,-1.286,0.90078,0.76978,0.91537,0.99057713932399,0.982129500649839,0.975882354614045
ZNF438,10,30844634,31032407,439,35,8816,-1.2865,0.90087,0.83547,0.90027,0.99057713932399,0.987642207207207,0.975518526748971
TMED10,14,75131468,75176646,60,12,8816,-1.2873,0.90101,0.91331,0.77332,0.99057713932399,0.998204674714558,0.972817058058926
BTLA,3,112463966,112499702,34,11,8816,-1.2879,0.90111,0.8733,0.84134,0.99057713932399,0.995357674115456,0.972817058058926
MYO1A,12,57028517,57050765,37,8,8816,-1.2882,0.90116,0.86115,0.82587,0.99057713932399,0.99382171064204,0.972817058058926
ZNF891,12,133119969,133130473,26,8,8816,-1.2885,0.90122,0.87215,0.90532,0.99057713932399,0.995134946263279,0.975613810386121
PSEN2,1,226870572,226896103,57,12,8816,-1.2892,0.90134,0.9102,0.84051,0.99057713932399,0.998140228100555,0.972817058058926
DAB2IP,9,121566883,121785530,337,68,8816,-1.2893,0.90135,0.97766,0.71491,0.99057713932399,1,0.972817058058926
CTSD,11,1752752,1763992,27,8,8816,-1.2893,0.90135,0.91893,0.82734,0.99057713932399,0.9985178317956,0.972817058058926
CTNND1,11,57761762,57819180,52,14,8816,-1.2895,0.90139,0.98941,0.7326,0.99057713932399,1,0.972817058058926
PRKCSH,19,11435257,11450968,21,10,8816,-1.2903,0.90153,0.97718,0.78077,0.99057713932399,1,0.972817058058926
FBXO33,14,39396373,39432500,73,13,8816,-1.2904,0.90155,0.77901,0.9254,0.99057713932399,0.982129500649839,0.976746124102269
SH3BP1,22,37639677,37656043,44,10,8816,-1.2907,0.90159,0.9642,0.78886,0.99057713932399,1,0.972817058058926
COLEC12,18,319355,500729,727,105,8816,-1.2908,0.90161,0.79961,0.93128,0.99057713932399,0.984329691812944,0.977472034468984
GAR1,4,109815510,109824737,13,4,8816,-1.2915,0.90173,0.85834,0.90667,0.99057713932399,0.992754692283465,0.975613810386121
MYCBP2,13,77044657,77327042,423,43,8816,-1.2915,0.90174,0.84997,0.78412,0.99057713932399,0.990602372892101,0.972817058058926
LOC101927376,18,10589366,10606403,94,9,8816,-1.2919,0.9018,0.95559,0.76078,0.99057713932399,1,0.972817058058926
PAFAH1B3,19,42297033,42302800,4,3,8816,-1.2921,0.90185,0.86698,0.91563,0.99057713932399,0.99473957339163,0.975882354614045
KRT8,12,52897187,52949866,130,23,8816,-1.2923,0.90188,0.7776,0.96515,0.99057713932399,0.982129500649839,0.984205399844721
C17orf80,17,73232233,73248959,68,6,8816,-1.293,0.90199,0.8247,0.92529,0.99057713932399,0.985980681374463,0.976746124102269
LAMP5,20,9514318,9530524,48,15,8816,-1.2948,0.9023,0.90834,0.82734,0.99057713932399,0.997918153708134,0.972817058058926
PRELP,1,203475755,203491352,37,10,8816,-1.2953,0.90239,0.83762,0.93882,0.99057713932399,0.98810503885428,0.978902468498127
FBXO18,10,5889572,5937595,164,28,8816,-1.2955,0.90243,0.76778,0.92541,0.99057713932399,0.98190044783396,0.976746124102269
RAB11FIP5,2,73073382,73113018,60,11,8816,-1.2957,0.90247,0.80044,0.9246,0.99057713932399,0.98436898265354,0.976732533364013
RNF170,8,42849637,42897931,36,11,8816,-1.2965,0.9026,0.91387,0.8409,0.99057713932399,0.998204674714558,0.972817058058926
B3GNT7,2,231395624,231408801,43,14,8816,-1.2967,0.90264,0.93673,0.83422,0.99057713932399,0.999784893913852,0.972817058058926
WWP2,16,69762284,69941741,359,37,8816,-1.2968,0.90264,0.89192,0.83793,0.99057713932399,0.995585631268616,0.972817058058926
KCTD15,19,33796846,33815761,30,15,8816,-1.2968,0.90266,0.91439,0.82822,0.99057713932399,0.998222510994889,0.972817058058926
LOC102723888,4,186416044,186487637,382,54,8816,-1.2974,0.90276,0.83332,0.8525,0.99057713932399,0.987071061221857,0.972817058058926
DEFB134,8,11993177,12000752,20,8,8816,-1.2979,0.90284,0.90749,0.85107,0.99057713932399,0.997918153708134,0.972817058058926
BANP,16,87949172,88077318,455,36,8816,-1.2982,0.90289,0.78266,0.97046,0.99057713932399,0.982391322121958,0.985117004254379
GTPBP1,22,38704557,38738173,56,14,8816,-1.2982,0.9029,0.87769,0.816,0.99057713932399,0.995423553351989,0.972817058058926
MIR205HG,1,209428823,209432552,4,3,8816,-1.2987,0.90297,0.92446,0.86211,0.99057713932399,0.999479389362327,0.973487938017797
KCNQ2,20,63400208,63472640,245,43,8816,-1.2988,0.90299,0.79831,0.92978,0.99057713932399,0.984329691812944,0.977472034468984
PLK2,5,58453982,58460139,19,7,8816,-1.2991,0.90304,0.83008,0.89895,0.99057713932399,0.986793963800905,0.975518526748971
NOTCH4,6,32194843,32224067,112,30,8816,-1.2994,0.90309,0.879,0.8778,0.99057713932399,0.995423553351989,0.974912514323623
GJA1,6,121435577,121449744,29,9,8816,-1.2994,0.90309,0.86839,0.87089,0.99057713932399,0.994842141966845,0.974512676579926
ERICH6,3,150659882,150704563,91,26,8816,-1.2995,0.90312,0.96778,0.79322,0.99057713932399,1,0.972817058058926
RNASE1,14,20801356,20802877,1,1,8816,-1.2996,0.90313,0.902,0.902,0.99057713932399,0.996598020087809,0.975518526748971
PEPD,19,33386949,33521893,521,56,8816,-1.3002,0.90324,0.74833,0.98679,0.99057713932399,0.976050631212724,0.99113845085061
LSM14A,19,34172447,34229515,123,14,8816,-1.3009,0.90335,0.90536,0.79799,0.99057713932399,0.997042054819169,0.972817058058926
ISM1,20,13221771,13300650,277,52,8816,-1.301,0.90337,0.80705,0.88308,0.99057713932399,0.984999313448525,0.975076381704981
PRAMEF2,1,12857086,12861909,2,2,8816,-1.3014,0.90344,0.91457,0.88533,0.99057713932399,0.998222510994889,0.975076381704981
LRP2,2,169127109,169362613,618,94,8816,-1.3019,0.90352,0.81627,0.85721,0.99057713932399,0.984999313448525,0.973121652039555
KRTAP17-1,17,41314917,41315695,3,3,8816,-1.3019,0.90352,0.91203,0.88318,0.99057713932399,0.998204674714558,0.975076381704981
THOC5,22,29508167,29553760,100,13,8816,-1.3022,0.90357,0.91246,0.82741,0.99057713932399,0.998204674714558,0.972817058058926
MAFK,7,1530732,1543043,32,8,8816,-1.3025,0.90363,0.84725,0.8793,0.99057713932399,0.989949704160835,0.974912514323623
GSTO2,10,104268416,104304948,45,14,8816,-1.3025,0.90363,0.99116,0.75722,0.99057713932399,1,0.972817058058926
INPPL1,11,72223866,72239147,25,9,8816,-1.3027,0.90366,0.82963,0.93861,0.99057713932399,0.986793963800905,0.978902468498127
CCR2,3,46353744,46360940,16,5,8816,-1.303,0.90372,0.89202,0.87721,0.99057713932399,0.995585631268616,0.974912514323623
CHRNA5,15,78565520,78595269,48,11,8816,-1.3031,0.90373,0.8516,0.93456,0.99057713932399,0.990763375997972,0.978192689545092
UROC1,3,126481165,126517773,130,35,8816,-1.3034,0.90378,0.85921,0.86747,0.99057713932399,0.993283512560599,0.973615593520782
KIAA1211L,2,98793846,98936221,281,31,8816,-1.3035,0.9038,0.81901,0.91083,0.99057713932399,0.985764838413635,0.975882354614045
C11orf80,11,66744736,66843516,54,16,8816,-1.3036,0.90381,0.901,0.81261,0.99057713932399,0.996598020087809,0.972817058058926
LOC105374091,3,126935167,126950505,22,7,8816,-1.305,0.90406,0.87587,0.83213,0.99057713932399,0.995423553351989,0.972817058058926
TMEM30B,14,61277370,61281812,9,7,8816,-1.3057,0.90418,0.84266,0.90892,0.99057713932399,0.988896453013279,0.975613810386121
OR5B2,11,58422265,58423313,3,2,8816,-1.3058,0.90419,0.89445,0.9015,0.99057713932399,0.995916487059822,0.975518526748971
LOC105377207,3,75281933,75342180,172,29,8816,-1.3059,0.90421,0.78917,0.90022,0.99057713932399,0.983962240314811,0.975518526748971
PPIP5K2,5,103120254,103203523,81,15,8816,-1.306,0.90422,0.98152,0.73684,0.99057713932399,1,0.972817058058926
ZNF777,7,149431363,149460962,48,13,8816,-1.3063,0.90428,0.85296,0.88801,0.99057713932399,0.990888271503508,0.975102405138931
AGTPBP1,9,85546539,85742029,497,34,8816,-1.3069,0.90438,0.87864,0.80244,0.99057713932399,0.995423553351989,0.972817058058926
BRDT,1,91949371,92014428,151,16,8816,-1.307,0.90439,0.77977,0.94214,0.99057713932399,0.982129500649839,0.979267191214763
CDC16,13,114234845,114272675,80,14,8816,-1.3074,0.90446,0.86929,0.87683,0.99057713932399,0.994842141966845,0.974912514323623
PNN,14,39175183,39183218,16,7,8816,-1.3074,0.90446,0.86403,0.89375,0.99057713932399,0.994137211050554,0.975518526748971
HMGB2,4,173331376,173334444,4,3,8816,-1.3076,0.90449,0.89477,0.89987,0.99057713932399,0.995916487059822,0.975518526748971
LZTFL1,3,45823316,45915724,153,30,8816,-1.3078,0.90454,0.95679,0.77518,0.99057713932399,1,0.972817058058926
C8orf87,8,93134095,93166850,61,17,8816,-1.308,0.90456,0.91354,0.82486,0.99057713932399,0.998204674714558,0.972817058058926
LOC105375110,6,35684467,35689106,9,6,8816,-1.3085,0.90465,0.86378,0.91292,0.99057713932399,0.994137211050554,0.975882354614045
SYDE2,1,85157673,85201704,103,18,8816,-1.3087,0.90468,0.86723,0.86766,0.99057713932399,0.99473957339163,0.973664910157682
IGLON5,19,51311848,51330848,41,11,8816,-1.3087,0.90468,0.90067,0.85652,0.99057713932399,0.996598020087809,0.97299897810219
MYO3B,2,170178145,170655164,1340,149,8816,-1.3093,0.90478,0.75042,0.93468,0.99057713932399,0.976862984831301,0.978262525223736
SULT1A2,16,28591943,28597083,19,7,8816,-1.3097,0.90485,0.84648,0.87879,0.99057713932399,0.989813022219393,0.974912514323623
LRP3,19,33194693,33208867,49,13,8816,-1.3097,0.90486,0.87225,0.88821,0.99057713932399,0.995134946263279,0.975102405138931
PET100,19,7629785,7631624,3,1,8816,-1.3098,0.90487,0.92741,0.87989,0.99057713932399,0.999540252463413,0.974912514323623
TAF6,7,100107070,100119858,15,5,8816,-1.3099,0.90489,0.86341,0.87365,0.99057713932399,0.994137211050554,0.974875040921491
LOC105378056,6,150600272,150601061,2,2,8816,-1.3104,0.90497,0.90287,0.9004,0.99057713932399,0.996697423950944,0.975518526748971
CDK4,12,57747727,57752447,6,4,8816,-1.3105,0.90499,0.87736,0.901,0.99057713932399,0.995423553351989,0.975518526748971
DNM1,9,128203355,128255249,79,21,8816,-1.3107,0.90501,0.83368,0.93058,0.99057713932399,0.987325403210211,0.977472034468984
LOC102723971,9,135614222,135619893,31,12,8816,-1.3108,0.90504,0.84635,0.8858,0.99057713932399,0.989813022219393,0.975076381704981
RAB7A,3,128726136,128814798,202,27,8816,-1.3109,0.90505,0.88623,0.81286,0.99057713932399,0.995423553351989,0.972817058058926
DDIT4L,4,100185110,100190782,27,12,8816,-1.3113,0.90513,0.84003,0.89931,0.99057713932399,0.988465599769319,0.975518526748971
AGMO,7,15159124,15562015,1025,98,8816,-1.3114,0.90514,0.87976,0.83134,0.99057713932399,0.995423553351989,0.972817058058926
TSACC,1,156337314,156346995,8,4,8816,-1.312,0.90524,0.88603,0.88196,0.99057713932399,0.995423553351989,0.974955842960289
ACTN3,11,66546395,66563329,27,7,8816,-1.3121,0.90526,0.87617,0.88632,0.99057713932399,0.995423553351989,0.975076381704981
MCOLN1,19,7522610,7534009,15,8,8816,-1.3123,0.90528,0.93319,0.83334,0.99057713932399,0.999540252463413,0.972817058058926
FGFR1,8,38411138,38468834,53,17,8816,-1.3125,0.90532,0.756,0.97071,0.99057713932399,0.978183827508455,0.985117004254379
KLHDC9,1,161098361,161100348,4,3,8816,-1.3131,0.90543,0.9325,0.85881,0.99057713932399,0.999540252463413,0.973319492151431
VAPA,18,9913958,9960021,110,25,8816,-1.3137,0.90553,0.91351,0.79758,0.99057713932399,0.998204674714558,0.972817058058926
HOXC5,12,54016852,54035361,29,10,8816,-1.3139,0.90557,0.79982,0.92344,0.99057713932399,0.984329691812944,0.97663612028777
RNF7,3,141738209,141746803,31,8,8816,-1.3146,0.90567,0.91625,0.82751,0.99057713932399,0.9985178317956,0.972817058058926
SNX18,5,54517759,54546586,102,19,8816,-1.3154,0.90581,0.95561,0.80385,0.99057713932399,1,0.972817058058926
TRA,14,21621904,22552132,2947,220,8816,-1.3161,0.90592,0.84478,0.71949,0.99057713932399,0.989248342685882,0.972817058058926
FBL,19,39834453,39846414,14,6,8816,-1.3162,0.90595,0.85678,0.91749,0.99057713932399,0.991785609756098,0.976424162626962
ZNF806,2,132307144,132318747,18,6,8816,-1.3166,0.90601,0.82783,0.95542,0.99057713932399,0.986702619279455,0.982729745625314
GDPD4,11,77216558,77301699,180,21,8816,-1.3166,0.90602,0.84137,0.89903,0.99057713932399,0.988629463108722,0.975518526748971
ATP6V0A4,7,138706294,138799632,300,64,8816,-1.3168,0.90604,0.84715,0.86442,0.99057713932399,0.989949704160835,0.973539570631172
STK10,5,172042070,172188342,462,65,8816,-1.3178,0.90621,0.77185,0.91102,0.99057713932399,0.982129500649839,0.975882354614045
CDH10,5,24487100,24645024,501,53,8816,-1.3178,0.90622,0.86427,0.83794,0.99057713932399,0.994137211050554,0.972817058058926
BMPR1A,10,86755786,86925188,370,39,8816,-1.3181,0.90627,0.79327,0.90732,0.99057713932399,0.984158975409836,0.975613810386121
HMMR,5,163460511,163491945,62,16,8816,-1.3183,0.90629,0.82451,0.91707,0.99057713932399,0.985980681374463,0.976410875514582
CBLN3,14,24426532,24429525,6,3,8816,-1.3192,0.90644,0.87085,0.91488,0.99057713932399,0.994873072855099,0.975882354614045
SDCBP2,20,1309909,1329235,55,24,8816,-1.3207,0.9067,0.92924,0.8035,0.99057713932399,0.999540252463413,0.972817058058926
PRIMPOL,4,184649613,184694959,140,18,8816,-1.321,0.90676,0.88271,0.82338,0.99057713932399,0.995423553351989,0.972817058058926
ZNF227,19,44207547,44237268,36,10,8816,-1.3211,0.90677,0.89662,0.85638,0.99057713932399,0.996111736526946,0.97299897810219
MLKL,16,74671855,74701148,59,23,8816,-1.3236,0.90718,0.8122,0.92827,0.99057713932399,0.984999313448525,0.977459739060618
LOC105378146,6,168919702,168964340,232,35,8816,-1.324,0.90726,0.9221,0.78495,0.99057713932399,0.999211491533424,0.972817058058926
SLC16A11,17,7041617,7044400,4,3,8816,-1.3243,0.90729,0.94644,0.85284,0.99057713932399,1,0.972817058058926
ITGA4,2,181456892,181537747,183,32,8816,-1.3246,0.90735,0.8641,0.84298,0.99057713932399,0.994137211050554,0.972817058058926
C16orf70,16,67109898,67148539,24,8,8816,-1.3247,0.90737,0.97744,0.77666,0.99057713932399,1,0.972817058058926
SAMD7,3,169905106,169939175,78,20,8816,-1.3248,0.90738,0.86932,0.88696,0.99057713932399,0.994842141966845,0.975076381704981
HLA-DPB1,6,33075926,33089696,283,20,8816,-1.325,0.90742,0.90128,0.81744,0.99057713932399,0.996598020087809,0.972817058058926
IGFALS,16,1790413,1794908,21,6,8816,-1.3255,0.9075,0.91706,0.85688,0.99057713932399,0.9985178317956,0.9730455612592
RAB42,1,28592200,28594586,3,3,8816,-1.3261,0.9076,0.89629,0.90413,0.99057713932399,0.996111736526946,0.975613810386121
KIF13A,6,17759183,17987629,461,45,8816,-1.3264,0.90764,0.86604,0.87109,0.99057713932399,0.99473957339163,0.974513568340944
MTF1,1,37809567,37859624,54,11,8816,-1.3265,0.90766,0.88166,0.88477,0.99057713932399,0.995423553351989,0.975076381704981
ANKZF1,2,219229757,219236669,11,5,8816,-1.3265,0.90766,0.91319,0.83888,0.99057713932399,0.998204674714558,0.972817058058926
SMAD2,18,47833095,47931193,130,18,8816,-1.3266,0.90767,0.89805,0.82936,0.99057713932399,0.996598020087809,0.972817058058926
DUSP7,3,52048919,52056445,4,3,8816,-1.3267,0.90769,0.87452,0.92589,0.99057713932399,0.995423553351989,0.976746124102269
MTMR6,13,25246201,25287566,70,12,8816,-1.3272,0.90779,0.96804,0.79836,0.99057713932399,1,0.972817058058926
TTC16,9,127716064,127731600,24,6,8816,-1.3284,0.90798,0.82151,0.92494,0.99057713932399,0.985980681374463,0.976743961472111
FEZ1,11,125445745,125496310,90,19,8816,-1.3284,0.90798,0.88629,0.86059,0.99057713932399,0.995423553351989,0.973319492151431
PXMP2,12,132687606,132704991,31,12,8816,-1.3289,0.90806,0.87111,0.87341,0.99057713932399,0.994984371734262,0.974875040921491
COQ10B,2,197453507,197475135,14,6,8816,-1.3291,0.90809,0.85723,0.92185,0.99057713932399,0.991845738861932,0.976453572621997
UTP3,4,70688479,70690551,2,2,8816,-1.3291,0.90809,0.91864,0.89295,0.99057713932399,0.9985178317956,0.975518526748971
TANC1,2,158968634,159232663,621,74,8816,-1.3295,0.90815,0.87547,0.8599,0.99057713932399,0.995423553351989,0.973319492151431
HERC4,10,67921899,68075348,212,23,8816,-1.3301,0.90825,0.77842,0.9601,0.99057713932399,0.982129500649839,0.983069155699309
TNIP2,4,2741660,2756376,43,12,8816,-1.3302,0.90828,0.95651,0.81837,0.99057713932399,1,0.972817058058926
LTA4H,12,96000753,96043520,100,18,8816,-1.3305,0.90833,0.88067,0.87373,0.99057713932399,0.995423553351989,0.974875040921491
GPSM1,9,136327476,136359605,97,24,8816,-1.3306,0.90834,0.93197,0.83526,0.99057713932399,0.999540252463413,0.972817058058926
ISCU,12,108561463,108569384,18,7,8816,-1.331,0.90841,0.96568,0.79869,0.99057713932399,1,0.972817058058926
ASTE1,3,131013873,131026854,22,5,8816,-1.3311,0.90842,0.78023,0.95677,0.99057713932399,0.982129500649839,0.982729745625314
UHRF1,19,4903080,4962154,140,34,8816,-1.3316,0.9085,0.91785,0.83105,0.99057713932399,0.9985178317956,0.972817058058926
GLYATL3,6,49499958,49528064,66,9,8816,-1.3323,0.90862,0.93564,0.81618,0.99057713932399,0.999685304863858,0.972817058058926
RGPD3,2,106391360,106468345,32,15,8816,-1.3324,0.90864,0.87766,0.878,0.99057713932399,0.995423553351989,0.974912514323623
PRR29,17,63998344,64004305,4,3,8816,-1.3324,0.90864,0.88915,0.91216,0.99057713932399,0.995423553351989,0.975882354614045
GRIN2A,16,9753404,10183364,1361,83,8816,-1.3326,0.90868,0.87597,0.83598,0.99057713932399,0.995423553351989,0.972817058058926
BAG3,10,119651347,119677819,76,15,8816,-1.3329,0.90871,0.81602,0.92036,0.99057713932399,0.984999313448525,0.976424162626962
PNKP,19,49861203,49867565,8,5,8816,-1.3329,0.90871,0.91109,0.88865,0.99057713932399,0.998204674714558,0.975102405138931
AQP5,12,49961496,49965682,5,4,8816,-1.3333,0.90879,0.863,0.92717,0.99057713932399,0.994137211050554,0.977275292192882
COIL,17,56938199,56961050,39,16,8816,-1.3334,0.90879,0.95289,0.81855,0.99057713932399,1,0.972817058058926
MEGF11,15,65895296,66253737,929,127,8816,-1.3337,0.90884,0.93025,0.78259,0.99057713932399,0.999540252463413,0.972817058058926
ACADM,1,75724347,75763679,123,14,8816,-1.3339,0.90888,0.89664,0.86103,0.99057713932399,0.996111736526946,0.973319492151431
LOC105373982,2,96869182,96870390,1,1,8816,-1.3343,0.90895,0.9079,0.9079,0.99057713932399,0.997918153708134,0.975613810386121
RABEP1,17,5282263,5386340,279,36,8816,-1.3343,0.90895,0.82851,0.90864,0.99057713932399,0.986765354989302,0.975613810386121
AGPAT9,4,83535914,83605875,145,20,8816,-1.3348,0.90903,0.9912,0.7654,0.99057713932399,1,0.972817058058926
ZMIZ1,10,79068964,79316528,678,123,8816,-1.3351,0.90908,0.7926,0.87545,0.99057713932399,0.984158975409836,0.974875040921491
ADAMTS15,11,130448974,130476645,60,20,8816,-1.3353,0.90912,0.95381,0.7786,0.99057713932399,1,0.972817058058926
ZNF496,1,247297413,247333376,68,15,8816,-1.3356,0.90916,0.79925,0.97598,0.99057713932399,0.984329691812944,0.986836763037612
CCDC144NL,17,20847348,20896647,64,19,8816,-1.3361,0.90925,0.80249,0.9461,0.99057713932399,0.98482953710507,0.980151097320169
MAPK14,6,36027635,36111236,173,21,8816,-1.337,0.90939,0.85682,0.87993,0.99057713932399,0.991785609756098,0.974912514323623
VCAM1,1,100719640,100739045,27,16,8816,-1.3372,0.90942,0.87063,0.86973,0.99057713932399,0.994873072855099,0.974336908203721
OR5A1,11,59438057,59444188,20,5,8816,-1.3372,0.90942,0.83076,0.95057,0.99057713932399,0.986793963800905,0.981466331327672
DPM1,20,50934855,50958561,20,7,8816,-1.3387,0.90966,0.95579,0.82789,0.99057713932399,1,0.972817058058926
LAMA5,20,62309060,62367320,210,33,8816,-1.3387,0.90966,0.9828,0.78201,0.99057713932399,1,0.972817058058926
ZNF623,8,143636013,143653775,35,10,8816,-1.3389,0.9097,0.97662,0.81473,0.99057713932399,1,0.972817058058926
CES3,16,66961229,66975149,10,6,8816,-1.339,0.90972,0.93954,0.83823,0.99057713932399,1,0.972817058058926
FAM117A,17,49710325,49764156,36,16,8816,-1.3393,0.90977,0.88206,0.83856,0.99057713932399,0.995423553351989,0.972817058058926
TCF24,8,66946501,66962590,15,5,8816,-1.3397,0.90982,0.94008,0.83308,0.99057713932399,1,0.972817058058926
GRM3,7,86643914,86864879,336,46,8816,-1.3397,0.90983,0.88613,0.85473,0.99057713932399,0.995423553351989,0.972817058058926
EEFSEC,3,128153457,128426193,400,32,8816,-1.3399,0.90987,0.81281,0.88844,0.99057713932399,0.984999313448525,0.975102405138931
SLC22A16,6,110424685,110476641,169,30,8816,-1.3403,0.90992,0.8071,0.92091,0.99057713932399,0.984999313448525,0.976424162626962
KRT73,12,52602883,52620116,43,15,8816,-1.3403,0.90992,0.88294,0.89216,0.99057713932399,0.995423553351989,0.975518526748971
LOC105375433,7,102407507,102421280,18,5,8816,-1.3406,0.90997,0.92375,0.81566,0.99057713932399,0.999479389362327,0.972817058058926
LAMB4,7,108003986,108130356,230,35,8816,-1.3408,0.91001,0.9255,0.77779,0.99057713932399,0.999479389362327,0.972817058058926
HSF4,16,67163385,67169945,1,1,8816,-1.3411,0.91006,0.909,0.909,0.99057713932399,0.997977323328949,0.975613810386121
DDX52,17,37609739,37643464,33,9,8816,-1.3411,0.91006,0.84718,0.93269,0.99057713932399,0.989949704160835,0.977472034468984
PTGER1,19,14472466,14475362,8,6,8816,-1.3414,0.9101,0.90717,0.8776,0.99057713932399,0.997729811320755,0.974912514323623
KCNJ4,22,38426327,38455199,64,18,8816,-1.3415,0.91012,0.91579,0.84078,0.99057713932399,0.998403221516357,0.972817058058926
FTL,19,48965309,48966879,1,1,8816,-1.3422,0.91024,0.9092,0.9092,0.99057713932399,0.998016452442159,0.975613810386121
EPB41,1,28887091,29120046,317,32,8816,-1.3423,0.91026,0.82261,0.89288,0.99057713932399,0.985980681374463,0.975518526748971
PAM,5,102755276,103031105,433,42,8816,-1.3433,0.91041,0.99481,0.74333,0.99057713932399,1,0.972817058058926
EFR3B,2,25042104,25159135,197,30,8816,-1.344,0.91053,0.84639,0.87768,0.99057713932399,0.989813022219393,0.974912514323623
PODXL2,3,127629159,127672810,26,10,8816,-1.3441,0.91054,0.84041,0.90672,0.99057713932399,0.988576941704036,0.975613810386121
C8orf89,8,73241364,73285712,91,27,8816,-1.3441,0.91054,0.83943,0.91601,0.99057713932399,0.988465599769319,0.976024814879294
