GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
PHYKPL,5,178208474,178232822,89,24,9675,-0.46383,0.67862,0.57338,0.71528,0.976550075017582,0.947490767571454,0.975764756228999
LOC101060341,7,55746453,55750700,4,3,9675,-0.46401,0.67868,0.75471,0.58769,0.976550075017582,0.977537755145193,0.975764756228999
MRPL1,4,77861955,77952790,167,21,9675,-0.46425,0.67876,0.90844,0.42592,0.976550075017582,0.99999,0.975764756228999
ZNF862,7,149838420,149867479,48,18,9675,-0.46473,0.67894,0.6494,0.65069,0.976550075017582,0.963420528652139,0.975764756228999
LOC105371899,17,76953181,76969199,54,16,9675,-0.46477,0.67895,0.68689,0.59584,0.976550075017582,0.967905097332925,0.975764756228999
IFITM3,11,319673,320914,6,5,9675,-0.46544,0.67919,0.61372,0.72848,0.976550075017582,0.956759514122394,0.975764756228999
VANGL1,1,115641953,115698224,156,35,9675,-0.46575,0.6793,0.5765,0.71593,0.976550075017582,0.948209120200483,0.975764756228999
ACR,22,50738224,50745299,13,8,9675,-0.46582,0.67933,0.66267,0.64183,0.976550075017582,0.965069174326466,0.975764756228999
GPR132,14,105049389,105065550,20,6,9675,-0.46593,0.67937,0.53508,0.76096,0.976550075017582,0.936135297029703,0.975764756228999
TRADD,16,67154185,67159909,2,2,9675,-0.466,0.67939,0.63409,0.72069,0.976550075017582,0.959441039046445,0.975764756228999
DCAF15,19,13952507,13961444,7,5,9675,-0.46617,0.67945,0.67054,0.67428,0.976550075017582,0.96614671605519,0.975764756228999
DOK4,16,57471958,57486473,40,16,9675,-0.4662,0.67946,0.52574,0.78776,0.976550075017582,0.933695622044204,0.975764756228999
CSN1S1,4,69931062,69946570,29,10,9675,-0.46627,0.67949,0.48557,0.83444,0.976550075017582,0.924792195046119,0.975764756228999
AMPH,7,38383694,38631567,958,99,9675,-0.4665,0.67957,0.55549,0.69458,0.976550075017582,0.94232804670913,0.975764756228999
TMEM140,7,135148014,135166215,42,6,9675,-0.4665,0.67957,0.83402,0.47523,0.976550075017582,0.990098136821184,0.975764756228999
KRTAP5-10,11,71565563,71566620,5,3,9675,-0.46662,0.67961,0.70666,0.62836,0.976550075017582,0.972828737733163,0.975764756228999
ITGA4,2,181456892,181537747,183,31,9675,-0.46673,0.67965,0.80202,0.47754,0.976550075017582,0.985125501097293,0.975764756228999
FXYD6-FXYD2,11,117820075,117877031,147,44,9675,-0.46674,0.67966,0.75438,0.51943,0.976550075017582,0.977523710337047,0.975764756228999
KIF24,9,34252380,34359914,174,20,9675,-0.46685,0.6797,0.6143,0.6764,0.976550075017582,0.956759514122394,0.975764756228999
GALNT16,14,69259546,69379904,353,61,9675,-0.46692,0.67972,0.51437,0.77215,0.976550075017582,0.931517588367767,0.975764756228999
POC1A,3,52075233,52154690,66,12,9675,-0.46702,0.67976,0.47414,0.84294,0.976550075017582,0.920145516624579,0.97586743775351
RTKN2,10,62183035,62268863,184,21,9675,-0.46708,0.67978,0.50897,0.73638,0.976550075017582,0.929611717121588,0.975764756228999
P2RY13,3,151326308,151329549,7,5,9675,-0.46713,0.6798,0.78227,0.56584,0.976550075017582,0.982694091996446,0.975764756228999
DSEL,18,67506582,67516730,9,5,9675,-0.46745,0.67991,0.63309,0.69827,0.976550075017582,0.959441039046445,0.975764756228999
LOC105374995,6,27125897,27130449,7,4,9675,-0.46762,0.67997,0.77261,0.55167,0.976550075017582,0.981438884976526,0.975764756228999
TYMS,18,657604,673499,52,8,9675,-0.46766,0.67999,0.64608,0.64237,0.976550075017582,0.962264340708323,0.975764756228999
UAP1L1,9,137077465,137084538,7,5,9675,-0.46777,0.68002,0.68013,0.63318,0.976550075017582,0.967023131609417,0.975764756228999
MRC1,10,17809343,17911162,13,9,9675,-0.46778,0.68003,0.83921,0.50688,0.976550075017582,0.990098136821184,0.975764756228999
ASRGL1,11,62337302,62401378,123,16,9675,-0.4684,0.68025,0.53316,0.78444,0.976634977361437,0.93545910383661,0.975764756228999
IFNA5,9,21304614,21305313,1,1,9675,-0.46864,0.68034,0.6789,0.6789,0.976634977361437,0.967023131609417,0.975764756228999
LOC100129307,13,77661374,77662803,11,6,9675,-0.46888,0.68042,0.53576,0.78516,0.976634977361437,0.936558777176493,0.975764756228999
TPST1,7,66205272,66360451,267,28,9675,-0.46893,0.68044,0.48666,0.82682,0.976634977361437,0.925159373319545,0.975764756228999
SNAP29,22,20859004,20891214,64,13,9675,-0.46892,0.68044,0.4318,0.9119,0.976634977361437,0.910145216194518,0.978077142773961
GNPAT,1,231241173,231277973,57,9,9675,-0.46907,0.68049,0.73752,0.55735,0.976634977361437,0.976384664557417,0.975764756228999
PPP1R14C,6,150143052,150250392,376,73,9675,-0.46919,0.68053,0.52627,0.76111,0.976634977361437,0.933695622044204,0.975764756228999
ASH2L,8,38104965,38140080,28,13,9675,-0.46919,0.68053,0.43192,0.90668,0.976634977361437,0.910147212475634,0.977883526618199
ATP9A,20,51596775,51768411,651,54,9675,-0.46933,0.68058,0.88002,0.45575,0.976634977361437,0.997150822691552,0.975764756228999
EIF3M,11,32583767,32604498,44,12,9675,-0.46966,0.6807,0.91226,0.46823,0.976634977361437,0.99999,0.975764756228999
GABARAP,17,7240419,7242434,3,3,9675,-0.46965,0.6807,0.64837,0.69901,0.976634977361437,0.963069470578726,0.975764756228999
MANBAL,20,37289648,37317260,21,10,9675,-0.46974,0.68073,0.66171,0.63352,0.976634977361437,0.965069174326466,0.975764756228999
MFAP3,5,154038959,154057454,36,7,9675,-0.46989,0.68078,0.68278,0.60215,0.976634977361437,0.967135999383572,0.975764756228999
ADPGK,15,72751294,72783785,48,10,9675,-0.47069,0.68107,0.62404,0.7052,0.976922639506751,0.959172140647211,0.975764756228999
WDR4,21,42843080,42879589,150,21,9675,-0.47082,0.68111,0.62405,0.64705,0.976922639506751,0.959172140647211,0.975764756228999
EPOR,19,11377205,11384342,4,2,9675,-0.4709,0.68114,0.70615,0.64473,0.976922639506751,0.972490898531175,0.975764756228999
MYO7B,2,127535693,127637728,224,37,9675,-0.47166,0.68141,0.54871,0.75326,0.977109793227216,0.940372304108823,0.975764756228999
MFF,2,227325151,227357836,84,12,9675,-0.47164,0.68141,0.59807,0.69526,0.977109793227216,0.952540107229332,0.975764756228999
ORMDL1,2,189767220,189784371,34,8,9675,-0.47171,0.68143,0.70865,0.61941,0.977109793227216,0.973225893255918,0.975764756228999
ZNF225,19,44112076,44134816,30,10,9675,-0.47192,0.68151,0.76219,0.55651,0.977119234964163,0.978694631181894,0.975764756228999
DPYS,8,104379424,104467049,186,36,9675,-0.47216,0.68159,0.53986,0.77582,0.977119234964163,0.937180133182205,0.975764756228999
ISCA1,9,86264546,86282575,21,5,9675,-0.47237,0.68167,0.5826,0.74677,0.977119234964163,0.949752552078716,0.975764756228999
PLD2,17,4807101,4823432,39,15,9675,-0.47275,0.6818,0.57349,0.71883,0.977119234964163,0.947490767571454,0.975764756228999
CYP2C18,10,94683494,94736190,118,17,9675,-0.47317,0.68195,0.76088,0.53431,0.977119234964163,0.978615110551357,0.975764756228999
IZUMO2,19,50152548,50163281,8,6,9675,-0.47316,0.68195,0.8282,0.51999,0.977119234964163,0.988986117211357,0.975764756228999
PAIP2,5,139341832,139369720,19,8,9675,-0.4735,0.68207,0.95989,0.42973,0.977119234964163,0.99999,0.975764756228999
ALOX15B,17,8039040,8049134,43,14,9675,-0.47359,0.6821,0.90678,0.46895,0.977119234964163,0.99999,0.975764756228999
DLEC1,3,38038605,38122737,181,22,9675,-0.4738,0.68218,0.95464,0.42934,0.977119234964163,0.99999,0.975764756228999
ZDHHC17,12,76764074,76853701,149,18,9675,-0.47383,0.68219,0.61499,0.62619,0.977119234964163,0.956759514122394,0.975764756228999
DDTL,22,23966838,23972559,8,5,9675,-0.47383,0.68219,0.56983,0.76714,0.977119234964163,0.946469476728423,0.975764756228999
SCNN1D,1,1280415,1292029,26,12,9675,-0.47385,0.6822,0.53907,0.8075,0.977119234964163,0.937081150793651,0.975764756228999
ALG1,16,5071809,5087379,38,11,9675,-0.47386,0.6822,0.53387,0.78859,0.977119234964163,0.935688574561404,0.975764756228999
TXNDC11,16,11679080,11742878,131,19,9675,-0.47396,0.68224,0.55894,0.77738,0.977119234964163,0.94344155859662,0.975764756228999
EXTL3,8,28701473,28753690,46,13,9675,-0.47405,0.68227,0.69917,0.58399,0.977119234964163,0.971321975355307,0.975764756228999
PTPN18,2,130356007,130375409,20,6,9675,-0.47453,0.68244,0.52554,0.8495,0.977119234964163,0.933695622044204,0.97586743775351
EPN3,17,50532687,50543750,30,15,9675,-0.47461,0.68247,0.50594,0.82972,0.977119234964163,0.929611717121588,0.975764756228999
AKR1B15,7,134546245,134579861,92,14,9675,-0.47467,0.68249,0.46547,0.85599,0.977119234964163,0.918297604938272,0.976328019113814
ZFP30,19,37632487,37657285,38,12,9675,-0.47469,0.68249,0.68122,0.59986,0.977119234964163,0.967023131609417,0.975764756228999
CDK5R1,17,32487087,32491254,3,2,9675,-0.47469,0.6825,0.69258,0.65694,0.977119234964163,0.969140823117338,0.975764756228999
PCOLCE2,3,142817860,142889203,171,39,9675,-0.47503,0.68262,0.49516,0.82928,0.977214905351718,0.926823723772663,0.975764756228999
ASPHD1,16,29900826,29920112,14,5,9675,-0.47519,0.68268,0.63369,0.69505,0.977224673625175,0.959441039046445,0.975764756228999
LOC105369190,11,779359,780898,5,4,9675,-0.47547,0.68277,0.80428,0.55673,0.977229893302181,0.985125501097293,0.975764756228999
CCKBR,11,6259611,6272127,53,13,9675,-0.47551,0.68279,0.59907,0.66826,0.977229893302181,0.952540107229332,0.975764756228999
CAMKV,3,49857981,49869955,13,6,9675,-0.47581,0.6829,0.7176,0.59475,0.977273492174725,0.9739308895276,0.975764756228999
SHC4,15,48823737,48963444,273,55,9675,-0.47599,0.68296,0.87317,0.44538,0.977273492174725,0.997004926557174,0.975764756228999
EPB41L1,20,36064891,36232799,153,25,9675,-0.47605,0.68298,0.53653,0.77367,0.977273492174725,0.936558777176493,0.975764756228999
OTOL1,3,161429601,161503975,264,25,9675,-0.47681,0.68325,0.7987,0.52247,0.9774887381286,0.985125501097293,0.975764756228999
GCK,7,44144271,44189423,99,25,9675,-0.47683,0.68326,0.66601,0.60385,0.9774887381286,0.96604728532074,0.975764756228999
LOC105376955,3,12882360,12885099,8,6,9675,-0.47691,0.68329,0.59268,0.74496,0.9774887381286,0.951607604366812,0.975764756228999
SLC37A1,21,42499632,42581440,279,35,9675,-0.47752,0.68351,0.59801,0.70841,0.977727350354168,0.952540107229332,0.975764756228999
KLF5,13,73054976,73077542,44,14,9675,-0.47791,0.68364,0.58206,0.71559,0.977789697252705,0.949619728338068,0.975764756228999
CCNI2,5,132747411,132756255,4,3,9675,-0.47795,0.68366,0.7068,0.64279,0.977789697252705,0.972875709684668,0.975764756228999
FCRL2,1,157745733,157777439,38,10,9675,-0.47864,0.6839,0.69361,0.60903,0.977851559002856,0.969590480718035,0.975764756228999
VDR,12,47841537,47905031,137,43,9675,-0.47894,0.68401,0.76179,0.53586,0.977851559002856,0.978694631181894,0.975764756228999
NDRG3,20,36651766,36746138,59,23,9675,-0.47925,0.68412,0.65966,0.61633,0.977851559002856,0.964770563425115,0.975764756228999
ALG10B,12,38316686,38329726,30,7,9675,-0.47927,0.68413,0.62061,0.68983,0.977851559002856,0.957272953667954,0.975764756228999
BATF2,11,64987945,64997653,15,8,9675,-0.47953,0.68422,0.65054,0.66416,0.977851559002856,0.963441576572948,0.975764756228999
SART3,12,108522214,108561389,101,13,9675,-0.47974,0.68429,0.55543,0.74154,0.977851559002856,0.94232804670913,0.975764756228999
CLEC4F,2,70808643,70823764,52,11,9675,-0.48037,0.68452,0.61005,0.70015,0.977851559002856,0.955882842894894,0.975764756228999
MAP4K3,2,39249266,39437312,304,32,9675,-0.48052,0.68457,0.57312,0.71304,0.977851559002856,0.947398240532518,0.975764756228999
PLGRKT,9,5357966,5438456,211,34,9675,-0.48068,0.68463,0.76532,0.54409,0.977851559002856,0.979748664857719,0.975764756228999
TBRG1,11,124622599,124635926,19,12,9675,-0.48074,0.68465,0.71627,0.60026,0.977851559002856,0.9739308895276,0.975764756228999
ZNF580,19,55634903,55643470,24,11,9675,-0.48081,0.68467,0.61041,0.71152,0.977851559002856,0.956064482229609,0.975764756228999
GPR37L1,1,202118705,202131425,48,14,9675,-0.4811,0.68478,0.71241,0.6046,0.977851559002856,0.973275135696278,0.975764756228999
RIC8A,11,207511,215175,19,7,9675,-0.48117,0.6848,0.63343,0.70048,0.977851559002856,0.959441039046445,0.975764756228999
SLC37A2,11,125063067,125090516,113,30,9675,-0.48133,0.68486,0.71624,0.57479,0.977851559002856,0.9739308895276,0.975764756228999
NR6A1,9,124517275,124771310,126,20,9675,-0.48153,0.68493,0.6806,0.58481,0.977851559002856,0.967023131609417,0.975764756228999
TFPI2,7,93885397,93890991,14,4,9675,-0.48169,0.68499,0.71216,0.55109,0.977851559002856,0.973275135696278,0.975764756228999
TSPAN31,12,57744090,57748243,3,3,9675,-0.48175,0.68501,0.73048,0.6216,0.977851559002856,0.975773554190751,0.975764756228999
ARHGEF19,1,16197856,16212671,42,6,9675,-0.48181,0.68503,0.58593,0.73578,0.977851559002856,0.950222996828753,0.975764756228999
USF1,1,161039251,161045979,14,4,9675,-0.4818,0.68503,0.64569,0.69839,0.977851559002856,0.962264340708323,0.975764756228999
VWA1,1,1435523,1442882,7,4,9675,-0.48234,0.68522,0.63296,0.71243,0.977851559002856,0.959441039046445,0.975764756228999
ACTN3,11,66546395,66563329,27,7,9675,-0.48266,0.68533,0.57457,0.72967,0.977851559002856,0.948089511538116,0.975764756228999
ZCCHC9,5,81301583,81313344,21,9,9675,-0.48273,0.68536,0.56601,0.75682,0.977851559002856,0.94586419,0.975764756228999
GNB5,15,52120926,52191368,164,24,9675,-0.48289,0.68541,0.94122,0.4295,0.977851559002856,0.99999,0.975764756228999
LOC105377021,3,32814869,32817341,3,3,9675,-0.48307,0.68548,0.6178,0.73831,0.977851559002856,0.956759514122394,0.975764756228999
AFM,4,73481745,73504001,41,8,9675,-0.48308,0.68548,0.61502,0.71376,0.977851559002856,0.956759514122394,0.975764756228999
CCL15,17,35997582,36002038,15,7,9675,-0.48322,0.68553,0.68625,0.65127,0.977851559002856,0.967784842347526,0.975764756228999
KREMEN2,16,2964216,2968383,5,3,9675,-0.48374,0.68572,0.78435,0.56688,0.977851559002856,0.983188290388548,0.975764756228999
LOC105374816,2,77987876,77999030,25,8,9675,-0.48391,0.68577,0.59216,0.73421,0.977851559002856,0.951534141758434,0.975764756228999
LCMT1,16,25111726,25178231,103,13,9675,-0.48398,0.6858,0.49037,0.8181,0.977851559002856,0.926185001535155,0.975764756228999
KCNN2,5,114056006,114496500,1061,82,9675,-0.48407,0.68583,0.80483,0.4666,0.977851559002856,0.985125501097293,0.975764756228999
PHF21A,11,45929319,46121434,235,24,9675,-0.4843,0.68591,0.66122,0.6013,0.977851559002856,0.965069174326466,0.975764756228999
SPRR2F,1,153112124,153113515,2,2,9675,-0.48434,0.68593,0.64911,0.71649,0.977851559002856,0.963420528652139,0.975764756228999
HHLA3,1,70354797,70368023,22,7,9675,-0.48452,0.68599,0.64655,0.66676,0.977851559002856,0.962612556275304,0.975764756228999
CPSF6,12,69239537,69274358,47,11,9675,-0.48452,0.68599,0.54392,0.75476,0.977851559002856,0.938524301075269,0.975764756228999
SPRY4,5,142310427,142325055,22,10,9675,-0.48459,0.68601,0.62528,0.68081,0.977851559002856,0.959190126404495,0.975764756228999
TNFRSF10A,8,23191457,23225167,86,19,9675,-0.48507,0.68619,0.69691,0.60604,0.977851559002856,0.97071113064565,0.975764756228999
ECI1,16,2239872,2251601,27,8,9675,-0.48517,0.68622,0.58308,0.67487,0.977851559002856,0.949766101755008,0.975764756228999
PSMD8,19,38374550,38383824,23,9,9675,-0.48535,0.68629,0.67775,0.63086,0.977851559002856,0.967023131609417,0.975764756228999
LOC402096,2,106369738,106372422,3,2,9675,-0.4855,0.68634,0.74902,0.6173,0.977851559002856,0.977189062300659,0.975764756228999
UBQLN4,1,156033135,156053825,16,6,9675,-0.48579,0.68644,0.7015,0.63008,0.977851559002856,0.971759756006006,0.975764756228999
DNLZ,9,136361900,136363811,8,6,9675,-0.48607,0.68654,0.70871,0.63077,0.977851559002856,0.973225893255918,0.975764756228999
OR2AE1,7,99876062,99877033,1,1,9675,-0.48634,0.68664,0.6854,0.6854,0.977851559002856,0.967683097487901,0.975764756228999
LRPPRC,2,43886224,43996005,223,26,9675,-0.4864,0.68666,0.51943,0.80911,0.977851559002856,0.93225511589404,0.975764756228999
CLVS2,6,122995971,123072920,143,25,9675,-0.48659,0.68673,0.47845,0.82624,0.977851559002856,0.921275879518072,0.975764756228999
CPA3,3,148865256,148897087,66,16,9675,-0.48668,0.68676,0.49512,0.82501,0.977851559002856,0.926823723772663,0.975764756228999
TROAP,12,49322138,49331733,16,7,9675,-0.48684,0.68681,0.78895,0.57346,0.977851559002856,0.984222037187839,0.975764756228999
ITPR1,3,4493348,4847840,971,154,9675,-0.48723,0.68695,0.47714,0.80016,0.977851559002856,0.920857149758454,0.975764756228999
ARFGEF3,6,138161916,138344663,430,55,9675,-0.48739,0.68701,0.59886,0.65219,0.977851559002856,0.952540107229332,0.975764756228999
NELL2,12,44508275,44921848,837,80,9675,-0.48744,0.68703,0.89089,0.44391,0.977851559002856,0.998280859703677,0.975764756228999
ALAD,9,113386312,113401338,31,16,9675,-0.48761,0.68709,0.59792,0.68233,0.977851559002856,0.952540107229332,0.975764756228999
EBI3,19,4229302,4237542,30,7,9675,-0.48771,0.68712,0.7537,0.54835,0.977851559002856,0.977384148148148,0.975764756228999
INTS4,11,77878720,77994842,243,23,9675,-0.48784,0.68717,0.5114,0.7627,0.977851559002856,0.930144652612827,0.975764756228999
LOC101928548,4,1200379,1201262,1,1,9675,-0.48794,0.6872,0.6858,0.6858,0.977851559002856,0.967773488443523,0.975764756228999
EXPH5,11,108505431,108593765,178,34,9675,-0.48852,0.68741,0.71313,0.59095,0.977851559002856,0.973275135696278,0.975764756228999
ACY3,11,67642555,67650807,25,10,9675,-0.48914,0.68763,0.61326,0.67983,0.977851559002856,0.956759514122394,0.975764756228999
NXT1,20,23350736,23354771,12,7,9675,-0.48916,0.68764,0.66274,0.65085,0.977851559002856,0.965069174326466,0.975764756228999
INSIG1,7,155297776,155310235,37,12,9675,-0.4892,0.68765,0.77306,0.56214,0.977851559002856,0.981438884976526,0.975764756228999
FAM219B,15,74899987,74907307,10,6,9675,-0.4893,0.68768,0.5736,0.78486,0.977851559002856,0.947490767571454,0.975764756228999
ONECUT2,18,57435685,57491298,151,23,9675,-0.48936,0.68771,0.57218,0.69807,0.977851559002856,0.947138841205578,0.975764756228999
TBC1D1,4,37891084,38139175,699,101,9675,-0.48959,0.68779,0.5528,0.72604,0.977851559002856,0.941931975342974,0.975764756228999
KIAA1614,1,180913177,180946103,62,23,9675,-0.48961,0.6878,0.57533,0.74397,0.977851559002856,0.948129950685914,0.975764756228999
INHBC,12,57434685,57452062,24,7,9675,-0.48962,0.6878,0.80029,0.52165,0.977851559002856,0.985125501097293,0.975764756228999
HEXDC,17,82418376,82442640,48,12,9675,-0.4897,0.68783,0.7301,0.59555,0.977851559002856,0.975773554190751,0.975764756228999
KDM8,16,27203486,27222305,25,10,9675,-0.48985,0.68788,0.6387,0.68719,0.977851559002856,0.960400744132799,0.975764756228999
TMEM198,2,219543663,219550595,9,3,9675,-0.49004,0.68795,0.67409,0.65953,0.977851559002856,0.967023131609417,0.975764756228999
AGXT2,5,34998101,35048188,158,29,9675,-0.49005,0.68795,0.66732,0.63933,0.977851559002856,0.96604728532074,0.975764756228999
PADI1,1,17205123,17246006,115,40,9675,-0.49013,0.68798,0.58136,0.68959,0.977851559002856,0.949611606429269,0.975764756228999
CCDC179,11,22846922,22860486,41,8,9675,-0.49017,0.68799,0.53798,0.7666,0.977851559002856,0.937081150793651,0.975764756228999
SLC39A6,18,36108531,36129814,40,8,9675,-0.49017,0.68799,0.52858,0.80499,0.977851559002856,0.934871518475751,0.975764756228999
SLC7A10,19,33208664,33225850,40,22,9675,-0.49028,0.68803,0.68474,0.61056,0.977851559002856,0.967465505341634,0.975764756228999
C1orf131,1,231223763,231241187,33,13,9675,-0.49033,0.68805,0.50417,0.83189,0.977851559002856,0.929611717121588,0.975764756228999
MGAT2,14,49620771,49623481,1,1,9675,-0.49033,0.68805,0.6866,0.6866,0.977851559002856,0.967826205997392,0.975764756228999
PTCRA,6,42915807,42925838,21,7,9675,-0.49038,0.68807,0.55503,0.77378,0.977851559002856,0.94232804670913,0.975764756228999
HDDC2,6,125275350,125302141,86,13,9675,-0.49037,0.68807,0.69805,0.55672,0.977851559002856,0.971027826810991,0.975764756228999
SLC22A23,6,3268973,3456587,635,89,9675,-0.49045,0.68809,0.70158,0.59296,0.977851559002856,0.971759756006006,0.975764756228999
DUSP28,2,240560054,240564014,9,5,9675,-0.49046,0.6881,0.66551,0.66805,0.977851559002856,0.96604728532074,0.975764756228999
ZNF891,12,133119969,133130473,26,8,9675,-0.49055,0.68813,0.61425,0.73504,0.977851559002856,0.956759514122394,0.975764756228999
UFD1L,22,19449941,19479296,58,13,9675,-0.49065,0.68816,0.71337,0.60312,0.977851559002856,0.973275135696278,0.975764756228999
PKN2,1,88684193,88836255,363,23,9675,-0.49109,0.68832,0.47437,0.84236,0.977851559002856,0.920145516624579,0.97586743775351
TSSK4,14,24205530,24208248,3,3,9675,-0.49117,0.68835,0.70367,0.6588,0.977851559002856,0.971759756006006,0.975764756228999
ZNF35,3,44648741,44660791,5,4,9675,-0.49141,0.68843,0.62627,0.72931,0.977851559002856,0.959190126404495,0.975764756228999
TNPO2,19,12699194,12723996,42,8,9675,-0.4914,0.68843,0.57648,0.67659,0.977851559002856,0.948209120200483,0.975764756228999
UTS2B,3,191267155,191330536,252,30,9675,-0.4915,0.68846,0.75271,0.53524,0.977851559002856,0.977207813250459,0.975764756228999
CNDP2,18,74496265,74523454,78,20,9675,-0.49154,0.68848,0.48665,0.83732,0.977851559002856,0.925159373319545,0.975764756228999
THAP10,15,70881342,70892433,7,4,9675,-0.49167,0.68852,0.72826,0.62129,0.977851559002856,0.975773554190751,0.975764756228999
MLKL,16,74671855,74701148,63,25,9675,-0.49165,0.68852,0.68296,0.60646,0.977851559002856,0.967135999383572,0.975764756228999
LOC105376917,19,22455376,22532491,253,40,9675,-0.49201,0.68864,0.57214,0.73933,0.977851559002856,0.947138841205578,0.975764756228999
HOXD13,2,176087505,176095938,15,6,9675,-0.49206,0.68866,0.6399,0.6802,0.977851559002856,0.960608403985951,0.975764756228999
C5orf52,5,157671237,157680176,34,10,9675,-0.49209,0.68867,0.62873,0.65327,0.977851559002856,0.959190126404495,0.975764756228999
LOC101060445,9,32459521,32474910,28,12,9675,-0.49208,0.68867,0.58556,0.74578,0.977851559002856,0.950222996828753,0.975764756228999
CRYGN,7,151429970,151448419,42,14,9675,-0.49216,0.6887,0.77235,0.53969,0.977851559002856,0.981438884976526,0.975764756228999
CCDC183,9,136796338,136807741,21,8,9675,-0.49218,0.6887,0.61389,0.7004,0.977851559002856,0.956759514122394,0.975764756228999
PELI2,14,56118323,56301581,502,35,9675,-0.49233,0.68876,0.684,0.57468,0.977851559002856,0.967284955752213,0.975764756228999
ELN,7,74027772,74069907,53,17,9675,-0.49253,0.68883,0.54918,0.73846,0.977851559002856,0.940372304108823,0.975764756228999
TBXAS1,7,139778248,140020325,418,85,9675,-0.4929,0.68896,0.48677,0.83121,0.977851559002856,0.925159373319545,0.975764756228999
C2orf71,2,29061373,29074838,54,14,9675,-0.49306,0.68901,0.90011,0.46724,0.977851559002856,0.999365209251766,0.975764756228999
CA13,8,85245487,85284073,49,10,9675,-0.49324,0.68908,0.84346,0.49749,0.977851559002856,0.990622126925289,0.975764756228999
BTN3A3,6,26440472,26453415,30,12,9675,-0.4933,0.6891,0.5883,0.72675,0.977851559002856,0.950624071829997,0.975764756228999
CA1,8,85328229,85378154,58,16,9675,-0.4933,0.6891,0.67731,0.62308,0.977851559002856,0.967023131609417,0.975764756228999
NDUFS6,5,1801382,1816051,43,8,9675,-0.49344,0.68915,0.57225,0.75149,0.977851559002856,0.947138841205578,0.975764756228999
R3HDM4,19,896503,913225,43,20,9675,-0.49359,0.6892,0.52188,0.79498,0.977851559002856,0.932653732387523,0.975764756228999
COL18A1,21,45405137,45513720,445,64,9675,-0.4938,0.68928,0.66998,0.60465,0.977851559002856,0.96614671605519,0.975764756228999
YIPF5,5,144158159,144170714,39,8,9675,-0.49398,0.68934,0.86216,0.47382,0.977851559002856,0.994597945325726,0.975764756228999
USP40,2,233475519,233566787,136,17,9675,-0.4941,0.68938,0.44683,0.93192,0.977851559002856,0.915347473250112,0.978954712203487
FAM209A,20,56524729,56526152,1,1,9675,-0.49409,0.68938,0.6879,0.6879,0.977851559002856,0.968141119694073,0.975764756228999
COL3A1,2,188974373,189012746,68,17,9675,-0.49412,0.68939,0.63679,0.66826,0.977851559002856,0.959912216389139,0.975764756228999
ATP8B4,15,49858238,50181793,797,88,9675,-0.49417,0.68941,0.53628,0.77272,0.977851559002856,0.936558777176493,0.975764756228999
HAMP,19,35282507,35285143,6,5,9675,-0.4943,0.68945,0.67355,0.67847,0.977851559002856,0.967023131609417,0.975764756228999
NDUFAF4,6,96889311,96897891,25,9,9675,-0.49466,0.68958,0.57374,0.73991,0.977885509952168,0.947570771996046,0.975764756228999
ZFR,5,32354350,32444761,160,19,9675,-0.49494,0.68968,0.57685,0.7279,0.977885509952168,0.948360390946502,0.975764756228999
GSTA5,6,52831742,52846095,29,8,9675,-0.49496,0.68969,0.55223,0.78826,0.977885509952168,0.941931975342974,0.975764756228999
KMT2A,11,118436490,118526824,66,15,9675,-0.49503,0.68971,0.51794,0.83243,0.977885509952168,0.931820941752325,0.975764756228999
ABHD17C,15,80695311,80755621,166,29,9675,-0.49512,0.68974,0.76702,0.56694,0.977885509952168,0.980115184592922,0.975764756228999
SFRP2,4,153780590,153789076,12,6,9675,-0.4953,0.68981,0.68106,0.64897,0.977909308801975,0.967023131609417,0.975764756228999
ADPRHL1,13,113421940,113453524,84,29,9675,-0.49549,0.68987,0.64725,0.65216,0.977918928571428,0.962812123736353,0.975764756228999
ATP5C1,10,7788130,7807801,40,9,9675,-0.49573,0.68996,0.55194,0.77135,0.977971069803317,0.941931975342974,0.975764756228999
NEIL3,4,177309837,177362938,157,38,9675,-0.49606,0.69008,0.61867,0.67263,0.978065722659263,0.956759514122394,0.975764756228999
DLAT,11,112024814,112064278,42,10,9675,-0.49654,0.69024,0.54584,0.78578,0.978217049433176,0.938524301075269,0.975764756228999
TOX4,14,21477176,21499177,56,8,9675,-0.49696,0.69039,0.63506,0.6846,0.978321253758964,0.959441039046445,0.975764756228999
SERPINB10,18,63907969,63936111,113,10,9675,-0.49704,0.69042,0.61739,0.70208,0.978321253758964,0.956759514122394,0.975764756228999
ASL,7,66075789,66093343,39,9,9675,-0.49722,0.69048,0.76851,0.57717,0.978330837316885,0.980438059370232,0.975764756228999
PCIF1,20,45934674,45948023,18,10,9675,-0.49738,0.69054,0.61791,0.72827,0.978340419397117,0.956759514122394,0.975764756228999
FOXE1,9,97853255,97856715,15,5,9675,-0.49791,0.69073,0.74941,0.59087,0.978534166666667,0.977189062300659,0.975764756228999
WDFY4,10,48684830,48982956,828,101,9675,-0.49853,0.69094,0.50671,0.8189,0.978729794473097,0.929611717121588,0.975764756228999
