GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
ZNF43,19,21804949,21852068,113,17,9675,-0.84935,0.80216,0.74683,0.73413,0.988461261261261,0.976266680427046,0.977113464778844
SHOX2,3,158096011,158106202,18,5,9675,-0.84956,0.80222,0.80906,0.70825,0.988461261261261,0.988153738448242,0.977113464778844
RBM39,20,35703609,35742336,96,11,9675,-0.84965,0.80224,0.95653,0.58701,0.988461261261261,0.999904466960832,0.977113464778844
METAP2,12,95474046,95515839,129,21,9675,-0.84968,0.80225,0.80726,0.66467,0.988461261261261,0.987965714285714,0.977113464778844
CPSF4,7,99438940,99457373,29,7,9675,-0.84974,0.80227,0.85481,0.67768,0.988461261261261,0.996189242683933,0.977113464778844
AP2M1,3,184174846,184184091,14,7,9675,-0.85012,0.80237,0.71033,0.85849,0.988461261261261,0.970394325650558,0.977113464778844
CNPY1,7,155501258,155533844,90,29,9675,-0.85048,0.80247,0.63294,0.90762,0.988461261261261,0.951975208827135,0.977113464778844
SLC7A8,14,23125295,23183660,116,38,9675,-0.85101,0.80262,0.73269,0.76242,0.988461261261261,0.973780828393812,0.977113464778844
ENTPD8,9,137434364,137441662,10,7,9675,-0.85171,0.80281,0.75458,0.81475,0.988461261261261,0.977957644485216,0.977113464778844
TNFAIP8L2-SCNM1,1,151156629,151170297,9,6,9675,-0.85232,0.80298,0.79863,0.75347,0.988461261261261,0.987547431495321,0.977113464778844
LOC100130357,6,13279295,13297297,86,14,9675,-0.85233,0.80298,0.79938,0.77315,0.988461261261261,0.98755974062626,0.977113464778844
TPSG1,16,1221488,1226384,31,12,9675,-0.85273,0.8031,0.67441,0.89427,0.988461261261261,0.964109447212706,0.977113464778844
SCIN,7,12570349,12653603,230,49,9675,-0.85277,0.80311,0.80535,0.71338,0.988461261261261,0.987714358049432,0.977113464778844
STK17B,2,196133583,196176503,104,15,9675,-0.85287,0.80314,0.65115,0.87336,0.988461261261261,0.958445366362033,0.977113464778844
CCNG1,5,163437270,163445016,7,5,9675,-0.85291,0.80315,0.81993,0.74992,0.988461261261261,0.989760282318955,0.977113464778844
CMTM4,16,66598214,66696707,168,17,9675,-0.85343,0.80329,0.64371,0.80178,0.988461261261261,0.955946591166478,0.977113464778844
PMEPA1,20,57648392,57711536,168,36,9675,-0.85359,0.80333,0.84783,0.68007,0.988461261261261,0.994711275159236,0.977113464778844
C14orf28,14,44897304,44907257,14,5,9675,-0.85369,0.80336,0.76027,0.75601,0.988461261261261,0.978960276355474,0.977113464778844
OGN,9,92383967,92404655,36,7,9675,-0.85372,0.80337,0.72194,0.76928,0.988461261261261,0.972254210333455,0.977113464778844
QSOX1,1,180154833,180198034,191,28,9675,-0.85389,0.80342,0.89778,0.64282,0.988461261261261,0.999904466960832,0.977113464778844
VPS13D,1,12230039,12512047,333,33,9675,-0.85425,0.80352,0.92681,0.58847,0.988461261261261,0.999904466960832,0.977113464778844
METTL3,14,21498131,21511375,26,8,9675,-0.85489,0.80369,0.67994,0.89299,0.988461261261261,0.964833958124082,0.977113464778844
LYPD6,2,149329985,149474148,232,35,9675,-0.85508,0.80375,0.87516,0.66934,0.988461261261261,0.999904466960832,0.977113464778844
PTPN14,1,214336942,214551681,638,81,9675,-0.85517,0.80377,0.67175,0.78452,0.988461261261261,0.963949166471369,0.977113464778844
FAM150B,2,279561,288880,12,5,9675,-0.85517,0.80377,0.87305,0.7206,0.988461261261261,0.999904466960832,0.977113464778844
UTP15,5,73565741,73583377,36,6,9675,-0.85516,0.80377,0.91362,0.66039,0.988461261261261,0.999904466960832,0.977113464778844
PGBD1,6,28281537,28302549,50,15,9675,-0.85622,0.80406,0.72263,0.8069,0.988461261261261,0.972254210333455,0.977113464778844
CNOT6,5,180494373,180578405,291,26,9675,-0.85627,0.80407,0.73923,0.72914,0.988461261261261,0.975019051928464,0.977113464778844
BAK1,6,33572546,33580299,20,7,9675,-0.8565,0.80414,0.80094,0.76334,0.988461261261261,0.987596288784419,0.977113464778844
METTL15,11,28108251,28527041,481,39,9675,-0.85654,0.80415,0.79104,0.64904,0.988461261261261,0.985646202497286,0.977113464778844
AP5Z1,7,4775631,4794395,90,17,9675,-0.8567,0.8042,0.65251,0.8861,0.988461261261261,0.958509587332054,0.977113464778844
SNX10,7,26291895,26374383,217,36,9675,-0.85691,0.80425,0.95229,0.62066,0.988461261261261,0.999904466960832,0.977113464778844
LHX1,17,36937475,36944615,7,5,9675,-0.85728,0.80436,0.78184,0.79622,0.988461261261261,0.983692476020828,0.977113464778844
UBE3A,15,25337234,25439043,151,20,9675,-0.85755,0.80443,0.74225,0.70476,0.988461261261261,0.975461772496242,0.977113464778844
SERPINB9,6,2887265,2903312,36,19,9675,-0.8576,0.80444,0.90161,0.64962,0.988461261261261,0.999904466960832,0.977113464778844
AKAP2,9,110048598,110172512,311,54,9675,-0.85781,0.8045,0.9316,0.59588,0.988461261261261,0.999904466960832,0.977113464778844
BOP1,8,144262046,144291438,31,9,9675,-0.85813,0.80459,0.81688,0.73661,0.988461261261261,0.989422003032901,0.977113464778844
MRPL2,6,43054029,43060186,12,4,9675,-0.85823,0.80462,0.738,0.82319,0.988461261261261,0.974841228600201,0.977113464778844
OR5B12,11,58439120,58440173,1,1,9675,-0.85823,0.80462,0.8033,0.8033,0.988461261261261,0.987714358049432,0.977113464778844
FAM83E,19,48600600,48614841,30,13,9675,-0.85828,0.80463,0.83078,0.70805,0.988461261261261,0.991580145567975,0.977113464778844
HNF4G,8,75407681,75566843,488,47,9675,-0.8583,0.80464,0.69927,0.81759,0.988461261261261,0.967742101454737,0.977113464778844
OGFRL1,6,71288774,71308953,50,13,9675,-0.85839,0.80466,0.65608,0.8571,0.988461261261261,0.959992636689216,0.977113464778844
GATS,7,100200653,100272232,99,18,9675,-0.85857,0.80471,0.95859,0.55083,0.988461261261261,0.999904466960832,0.977113464778844
EDEM2,20,35115357,35147358,92,15,9675,-0.85855,0.80471,0.98513,0.59347,0.988461261261261,0.999904466960832,0.977113464778844
CA11,19,48638015,48646194,11,3,9675,-0.85869,0.80474,0.81614,0.74452,0.988461261261261,0.989087544230261,0.977113464778844
MLANA,9,5890909,5909822,30,11,9675,-0.85892,0.80481,0.65915,0.90779,0.988461261261261,0.960752338229456,0.977113464778844
NAT10,11,34105564,34151034,70,10,9675,-0.85907,0.80485,0.99455,0.55115,0.988461261261261,0.999904466960832,0.977113464778844
SFI1,22,31488688,31618551,266,29,9675,-0.85918,0.80488,0.79076,0.74456,0.988461261261261,0.985646202497286,0.977113464778844
PAM16,16,4340251,4351372,14,8,9675,-0.85963,0.805,0.83142,0.71748,0.988461261261261,0.991613312122589,0.977113464778844
BFSP2,3,133399995,133475212,206,50,9675,-0.85968,0.80502,0.66109,0.84314,0.988461261261261,0.961214178678916,0.977113464778844
SAR1A,10,70150204,70170529,58,13,9675,-0.8597,0.80502,0.7578,0.71202,0.988461261261261,0.978913011997474,0.977113464778844
PARVG,22,44170227,44208469,135,31,9675,-0.8598,0.80505,0.66509,0.87578,0.988461261261261,0.962911847003154,0.977113464778844
FOXG1,14,28767072,28770277,1,1,9675,-0.86003,0.80511,0.8038,0.8038,0.988461261261261,0.987714358049432,0.977113464778844
HIVEP3,1,41506365,42035931,934,95,9675,-0.86016,0.80515,0.73659,0.76626,0.988461261261261,0.974556084450209,0.977113464778844
ZNF567,19,36687564,36723358,70,12,9675,-0.86045,0.80523,0.7084,0.8077,0.988461261261261,0.970074073136218,0.977113464778844
CTBP2,10,124987849,125161055,574,96,9675,-0.86108,0.8054,0.71643,0.73979,0.988461261261261,0.971611650257164,0.977113464778844
UBTF,17,44205033,44221626,20,7,9675,-0.86117,0.80543,0.71976,0.84392,0.988461261261261,0.971611650257164,0.977113464778844
KLRF2,12,9881489,9895833,33,11,9675,-0.86125,0.80545,0.7236,0.7874,0.988461261261261,0.972472753092746,0.977113464778844
MRPL46,15,88459478,88467402,3,3,9675,-0.86166,0.80556,0.79423,0.79704,0.988461261261261,0.986767348402815,0.977113464778844
SDHAF3,7,97116593,97181763,108,17,9675,-0.86203,0.80566,0.63741,0.90217,0.988461261261261,0.953440298215595,0.977113464778844
MED26,19,16574907,16628204,72,13,9675,-0.86202,0.80566,0.61906,0.89548,0.988461261261261,0.946426330420308,0.977113464778844
ITGA4,2,181456892,181537747,183,31,9675,-0.8624,0.80577,0.90677,0.60622,0.988461261261261,0.999904466960832,0.977113464778844
PCDHGA1,5,141330685,141512979,348,45,9675,-0.86243,0.80578,0.70264,0.81518,0.988461261261261,0.968948836475625,0.977113464778844
MAP2,2,209424047,209734118,609,48,9675,-0.86259,0.80582,0.86039,0.68291,0.988461261261261,0.998077837428156,0.977113464778844
FOXI1,5,170105897,170109725,12,6,9675,-0.86261,0.80583,0.83182,0.75731,0.988461261261261,0.991613312122589,0.977113464778844
NCOA2,8,70109770,70405437,343,32,9675,-0.86323,0.80599,0.90851,0.61332,0.988461261261261,0.999904466960832,0.977113464778844
ESPNL,2,238100310,238133287,144,29,9675,-0.86355,0.80608,0.68191,0.82155,0.988461261261261,0.965099015939016,0.977113464778844
HYAL4,7,123845169,123877481,33,13,9675,-0.86374,0.80614,0.80658,0.6976,0.988461261261261,0.987965714285714,0.977113464778844
KLHL22,22,20441519,20495883,91,14,9675,-0.86388,0.80617,0.59907,0.95181,0.988461261261261,0.94308244170096,0.981567874192642
PSMD2,3,184299098,184309054,13,7,9675,-0.8639,0.80618,0.80261,0.75898,0.988461261261261,0.987714358049432,0.977113464778844
UBE2J2,1,1253912,1273854,32,10,9675,-0.86414,0.80624,0.66486,0.84269,0.988461261261261,0.962730705158542,0.977113464778844
C9orf173,9,137250840,137253483,6,3,9675,-0.86423,0.80627,0.83699,0.74569,0.988461261261261,0.992445683123588,0.977113464778844
LOC105369146,7,81472689,81570356,200,23,9675,-0.86431,0.80629,0.61952,0.89054,0.988461261261261,0.94650034620506,0.977113464778844
LARP1B,4,128061266,128222931,247,20,9675,-0.86433,0.8063,0.68392,0.75182,0.988461261261261,0.965354710133784,0.977113464778844
RNASEH1,2,3531813,3558371,78,18,9675,-0.86535,0.80658,0.73065,0.81129,0.988461261261261,0.973381422976501,0.977113464778844
SENP1,12,48042898,48106308,142,17,9675,-0.86603,0.80676,0.68271,0.79983,0.988461261261261,0.965099015939016,0.977113464778844
EVX1,7,27242545,27247819,5,3,9675,-0.86612,0.80679,0.77708,0.802,0.988461261261261,0.982986306740027,0.977113464778844
ARHGAP32,11,128965060,129267015,567,45,9675,-0.86642,0.80687,0.88867,0.63995,0.988461261261261,0.999904466960832,0.977113464778844
LRRC56,11,519000,554916,145,26,9675,-0.86669,0.80694,0.68745,0.8539,0.988461261261261,0.966839666002758,0.977113464778844
KLHL3,5,137617500,137736090,183,24,9675,-0.8668,0.80697,0.92123,0.60351,0.988461261261261,0.999904466960832,0.977113464778844
AURKC,19,57230360,57235550,14,6,9675,-0.86695,0.80702,0.63335,0.91239,0.988461261261261,0.951975208827135,0.977287230517966
CCDC71,3,49162535,49166352,2,2,9675,-0.86723,0.80709,0.8173,0.78562,0.988461261261261,0.989422003032901,0.977113464778844
RNF166,16,88696495,88706421,42,20,9675,-0.86721,0.80709,0.71393,0.84173,0.988461261261261,0.971183836934004,0.977113464778844
IFFO1,12,6539528,6556083,29,9,9675,-0.86735,0.80713,0.69242,0.87482,0.988461261261261,0.967313071498976,0.977113464778844
TRIM67,1,231162624,231221568,143,33,9675,-0.86748,0.80716,0.9059,0.64633,0.988461261261261,0.999904466960832,0.977113464778844
TBC1D28,17,18634434,18644433,9,4,9675,-0.8676,0.80719,0.85609,0.71918,0.988461261261261,0.99689820615287,0.977113464778844
LOC105374378,2,27716068,27761921,24,9,9675,-0.86801,0.80731,0.70276,0.83448,0.988461261261261,0.968968743522343,0.977113464778844
NUP107,12,68686951,68742693,88,17,9675,-0.86813,0.80734,0.71232,0.80973,0.988461261261261,0.970795008902077,0.977113464778844
FSTL5,4,161383892,162164034,2230,146,9675,-0.86847,0.80743,0.83667,0.57343,0.988461261261261,0.992445683123588,0.977113464778844
PLEKHF2,8,95133721,95156685,58,11,9675,-0.86852,0.80745,0.76066,0.71054,0.988461261261261,0.979059012899607,0.977113464778844
B3GNT4,12,122203681,122208135,7,5,9675,-0.86874,0.80751,0.75811,0.8192,0.988461261261261,0.978913011997474,0.977113464778844
SHISA8,22,41909533,41915093,18,6,9675,-0.86881,0.80752,0.70008,0.83152,0.988461261261261,0.967932082235108,0.977113464778844
TLL2,10,96364606,96513926,338,55,9675,-0.86894,0.80756,0.68983,0.85389,0.988461261261261,0.967213308913309,0.977113464778844
PEA15,1,160205319,160215376,7,4,9675,-0.86901,0.80758,0.81431,0.76527,0.988461261261261,0.988762681394272,0.977113464778844
GRIK1,21,29536933,29939964,998,101,9675,-0.86911,0.80761,0.73962,0.75396,0.988461261261261,0.97504629470056,0.977113464778844
CDX1,5,150166781,150184558,21,8,9675,-0.86951,0.80772,0.73084,0.85535,0.988461261261261,0.973381422976501,0.977113464778844
ZBTB48,1,6579991,6589280,9,6,9675,-0.86966,0.80776,0.83948,0.72716,0.988461261261261,0.993023427139553,0.977113464778844
LCE2D,1,152663411,152664659,1,1,9675,-0.86981,0.8078,0.8062,0.8062,0.988461261261261,0.987965714285714,0.977113464778844
SPCS1,3,52705841,52708182,1,1,9675,-0.86993,0.80783,0.8065,0.8065,0.988461261261261,0.987965714285714,0.977113464778844
DCAF6,1,167936559,168075843,172,23,9675,-0.87005,0.80786,0.65286,0.82989,0.988461261261261,0.958509587332054,0.977113464778844
LOC105375840,8,54373207,54395505,81,14,9675,-0.87015,0.80789,0.82541,0.6859,0.988461261261261,0.990852052287582,0.977113464778844
CYP26C1,10,93061264,93068697,13,6,9675,-0.8702,0.80791,0.79297,0.74682,0.988461261261261,0.986398886103394,0.977113464778844
CD27,12,6444885,6451718,14,10,9675,-0.87032,0.80794,0.90099,0.67094,0.988461261261261,0.999904466960832,0.977113464778844
OR8D4,11,123906432,123907376,10,4,9675,-0.87046,0.80797,0.83486,0.75105,0.988461261261261,0.992201664509449,0.977113464778844
AFF4,5,132875379,132963662,148,14,9675,-0.87057,0.808,0.67238,0.85206,0.988461261261261,0.964024331667708,0.977113464778844
PLXNC1,12,94148723,94307675,477,82,9675,-0.87087,0.80809,0.82024,0.69919,0.988461261261261,0.989760282318955,0.977113464778844
HMGB1,13,30458740,30465944,6,3,9675,-0.87087,0.80809,0.82135,0.77255,0.988461261261261,0.989806384403308,0.977113464778844
TMEM233,12,119592636,119654442,128,18,9675,-0.87113,0.80816,0.67299,0.84845,0.988461261261261,0.964109447212706,0.977113464778844
SF3B4,1,149923317,149928252,9,3,9675,-0.87117,0.80817,0.82363,0.75557,0.988461261261261,0.990852052287582,0.977113464778844
ZFYVE28,4,2267524,2418690,492,65,9675,-0.87129,0.8082,0.90103,0.61101,0.988461261261261,0.999904466960832,0.977113464778844
LOC105373057,22,43836042,43838860,4,3,9675,-0.87129,0.8082,0.75515,0.84003,0.988461261261261,0.97801840282187,0.977113464778844
NFIX,19,12995756,13098796,117,26,9675,-0.87139,0.80823,0.85703,0.64967,0.988461261261261,0.997286574596136,0.977113464778844
IER2,19,13150468,13154908,8,6,9675,-0.87152,0.80826,0.73547,0.824,0.988461261261261,0.974184446688789,0.977113464778844
OSBPL6,2,178194481,178399433,515,62,9675,-0.87212,0.80843,0.94543,0.59874,0.988461261261261,0.999904466960832,0.977113464778844
XPR1,1,180632010,180890279,376,34,9675,-0.87234,0.80849,0.63096,0.91455,0.988461261261261,0.951119238095238,0.977522355338223
PGBD2,1,248872850,248919146,57,17,9675,-0.87268,0.80858,0.66831,0.87858,0.988461261261261,0.963359822897892,0.977113464778844
KLK2,19,50873433,50880567,23,13,9675,-0.87305,0.80868,0.92685,0.64478,0.988461261261261,0.999904466960832,0.977113464778844
LIPM,10,88802730,88822022,39,16,9675,-0.87318,0.80872,0.79241,0.75236,0.988461261261261,0.985907338529312,0.977113464778844
CCDC171,9,15552874,15971899,899,46,9675,-0.87362,0.80884,0.66813,0.88006,0.988461261261261,0.963359822897892,0.977113464778844
KRR1,12,75497639,75511638,32,8,9675,-0.87361,0.80884,0.80427,0.72338,0.988461261261261,0.987714358049432,0.977113464778844
SLC39A10,2,195575977,195737702,272,42,9675,-0.87378,0.80888,0.74783,0.73881,0.988461261261261,0.976716639635795,0.977113464778844
SPACA7,13,112375881,112434695,182,24,9675,-0.87382,0.80889,0.8573,0.68256,0.988461261261261,0.997286574596136,0.977113464778844
AVEN,15,33866227,34074458,544,58,9675,-0.87382,0.80889,0.60575,0.94969,0.988461261261261,0.944252537541359,0.981059536323223
DEFB114,6,49960292,49964105,10,4,9675,-0.87395,0.80893,0.78795,0.80941,0.988461261261261,0.985457740089906,0.977113464778844
CELSR2,1,109249715,109275756,59,18,9675,-0.87426,0.80901,0.73702,0.80578,0.988461261261261,0.974601796441691,0.977113464778844
LOC105375274,7,48847489,48851619,10,6,9675,-0.87465,0.80912,0.73834,0.84546,0.988461261261261,0.974929563403582,0.977113464778844
PGAM5,12,132710807,132722737,37,13,9675,-0.87481,0.80916,0.87154,0.68705,0.988461261261261,0.999869484729249,0.977113464778844
HTR1B,6,77462231,77463403,1,1,9675,-0.87489,0.80918,0.8076,0.8076,0.988461261261261,0.987965714285714,0.977113464778844
LIPA,10,89213569,89252039,90,25,9675,-0.87496,0.8092,0.87014,0.69982,0.988461261261261,0.999869484729249,0.977113464778844
VPS37D,7,73667844,73672110,6,3,9675,-0.87528,0.80929,0.80233,0.79663,0.988461261261261,0.987714358049432,0.977113464778844
SARNP,12,55752463,55817756,47,12,9675,-0.87615,0.80953,0.81474,0.69683,0.988461261261261,0.988783725813907,0.977113464778844
TMEM196,7,19719315,19773576,145,22,9675,-0.8765,0.80962,0.80479,0.75036,0.988461261261261,0.987714358049432,0.977113464778844
LOC105378594,1,2280383,2284676,11,6,9675,-0.87678,0.8097,0.73291,0.84703,0.988461261261261,0.973780828393812,0.977113464778844
LOC101929747,5,96934080,96936094,9,2,9675,-0.87723,0.80982,0.87133,0.7071,0.988461261261261,0.999869484729249,0.977113464778844
LTB,6,31580558,31582425,1,1,9675,-0.87725,0.80982,0.8085,0.8085,0.988461261261261,0.988125063577658,0.977113464778844
PITPNC1,17,67377281,67697263,683,130,9675,-0.8774,0.80986,0.67076,0.80924,0.988461261261261,0.963881133875508,0.977113464778844
VANGL1,1,115641953,115698224,156,36,9675,-0.87756,0.80991,0.6138,0.92414,0.988461261261261,0.946426330420308,0.978662692662667
HDAC7,12,47782722,47820612,109,30,9675,-0.87822,0.81009,0.70577,0.83069,0.988461261261261,0.969654666966023,0.977113464778844
FGF1,5,142592178,142698070,288,57,9675,-0.87834,0.81012,0.80149,0.68335,0.988461261261261,0.987714358049432,0.977113464778844
LOC101929536,1,39788982,39790171,6,3,9675,-0.87858,0.81019,0.8869,0.71809,0.988461261261261,0.999904466960832,0.977113464778844
RBP1,3,139517434,139539829,54,14,9675,-0.87866,0.81021,0.71797,0.84837,0.988461261261261,0.971611650257164,0.977113464778844
PKN2,1,88684193,88836255,363,24,9675,-0.87902,0.8103,0.65898,0.81166,0.988461261261261,0.960580819437828,0.977113464778844
GSTM4,1,109656076,109665501,18,10,9675,-0.87903,0.81031,0.75793,0.79605,0.988461261261261,0.978913011997474,0.977113464778844
ASNA1,19,12737492,12748323,5,4,9675,-0.87903,0.81031,0.82007,0.76204,0.988461261261261,0.989760282318955,0.977113464778844
VIL1,2,218419115,218449525,29,7,9675,-0.87914,0.81034,0.84065,0.70982,0.988461261261261,0.993023427139553,0.977113464778844
RAE1,20,57351089,57378463,73,9,9675,-0.87935,0.81039,0.69657,0.78241,0.988461261261261,0.967413450752135,0.977113464778844
PPP2R5C,14,101760573,101927992,392,52,9675,-0.87953,0.81044,0.78266,0.72203,0.988461261261261,0.983802768914755,0.977113464778844
DIXDC1,11,111927144,112022650,56,13,9675,-0.87995,0.81056,0.5984,0.94501,0.988461261261261,0.942955124463519,0.980584082070993
ZHX2,8,122781349,122974515,411,90,9675,-0.88047,0.8107,0.76081,0.74746,0.988461261261261,0.979106202593761,0.977113464778844
GLT6D1,9,135623656,135641216,70,18,9675,-0.88062,0.81074,0.79386,0.74419,0.988461261261261,0.986649293257514,0.977113464778844
THAP10,15,70881342,70892433,7,4,9675,-0.88092,0.81082,0.74168,0.84478,0.988461261261261,0.975390356631338,0.977113464778844
ACVR2A,2,147844517,147930827,87,14,9675,-0.88125,0.81091,0.93149,0.62386,0.988461261261261,0.999904466960832,0.977113464778844
CYCS,7,25118651,25125361,9,6,9675,-0.88139,0.81095,0.76382,0.82365,0.988461261261261,0.979712396567362,0.977113464778844
CCDC84,11,118994353,119015793,45,8,9675,-0.88214,0.81115,0.82083,0.73385,0.988461261261261,0.989760282318955,0.977113464778844
LOC105374313,3,150090269,150151046,183,31,9675,-0.88259,0.81127,0.81809,0.72087,0.988461261261261,0.989546875288227,0.977113464778844
TNFSF8,9,114893343,114930595,77,12,9675,-0.88258,0.81127,0.6821,0.85578,0.988461261261261,0.965099015939016,0.977113464778844
DPCR1,6,30941000,30954221,33,15,9675,-0.88268,0.81129,0.83158,0.70492,0.988461261261261,0.991613312122589,0.977113464778844
RXFP2,13,31739542,31802872,160,24,9675,-0.88265,0.81129,0.71659,0.84079,0.988461261261261,0.971611650257164,0.977113464778844
MAB21L1,13,35473789,35476695,2,2,9675,-0.88288,0.81135,0.82678,0.78997,0.988461261261261,0.991315213898504,0.977113464778844
C1orf61,1,156404256,156434325,23,12,9675,-0.88317,0.81143,0.78612,0.77038,0.988461261261261,0.985329623208191,0.977113464778844
IQUB,7,123452181,123534664,100,18,9675,-0.88321,0.81144,0.7595,0.74304,0.988461261261261,0.978913011997474,0.977113464778844
OR13A1,10,45302294,45315608,36,6,9675,-0.88324,0.81145,0.82098,0.7065,0.988461261261261,0.989760282318955,0.977113464778844
NR2C2,3,14947584,15049279,136,25,9675,-0.88339,0.81149,0.77646,0.72288,0.988461261261261,0.982986306740027,0.977113464778844
RSPO3,6,127118903,127199481,124,18,9675,-0.8834,0.81149,0.66363,0.8624,0.988461261261261,0.96228341205276,0.977113464778844
RDX,11,110174880,110296712,150,20,9675,-0.88342,0.81149,0.92765,0.62922,0.988461261261261,0.999904466960832,0.977113464778844
UBE2Q1,1,154548575,154558644,8,5,9675,-0.88347,0.81151,0.8626,0.71507,0.988461261261261,0.99854151064634,0.977113464778844
APLF,2,68467559,68580162,251,22,9675,-0.88367,0.81156,0.86006,0.66086,0.988461261261261,0.997913126027051,0.977113464778844
SLC41A3,3,126006357,126101550,293,28,9675,-0.88415,0.81169,0.96472,0.60391,0.988461261261261,0.999904466960832,0.977113464778844
KIAA0922,4,153466346,153637608,387,63,9675,-0.88413,0.81169,0.84221,0.68974,0.988461261261261,0.99312900635879,0.977113464778844
TK2,16,66508003,66550412,65,13,9675,-0.88436,0.81175,0.8627,0.67566,0.988461261261261,0.99854151064634,0.977113464778844
GARS,7,30594565,30634033,66,13,9675,-0.88453,0.81179,0.71791,0.8188,0.988461261261261,0.971611650257164,0.977113464778844
GPER1,7,1086807,1093815,24,12,9675,-0.88489,0.81189,0.78208,0.78482,0.988461261261261,0.983692476020828,0.977113464778844
RAD51,15,40694774,40732158,63,10,9675,-0.88489,0.81189,0.90265,0.63351,0.988461261261261,0.999904466960832,0.977113464778844
TMSB10,2,84905639,84906675,2,1,9675,-0.88493,0.8119,0.8187,0.80153,0.988461261261261,0.98964210179759,0.977113464778844
HMGCS1,5,43287470,43313512,41,8,9675,-0.88527,0.812,0.73639,0.76337,0.988461261261261,0.974556084450209,0.977113464778844
DYNLRB1,20,34516355,34540958,14,5,9675,-0.88529,0.812,0.80797,0.75926,0.988461261261261,0.98806933386624,0.977113464778844
KRTAP3-1,17,41008521,41009114,4,1,9675,-0.88534,0.81201,0.78393,0.83175,0.988461261261261,0.984547903954029,0.977113464778844
RAB3GAP1,2,135052265,135175584,152,16,9675,-0.88577,0.81213,0.63033,0.92749,0.988461261261261,0.950967017659138,0.979026493820063
CUTA,6,33416542,33418288,2,2,9675,-0.88578,0.81213,0.84417,0.77604,0.988461261261261,0.993596298480672,0.977113464778844
STIP1,11,64185272,64204548,38,11,9675,-0.88619,0.81224,0.73881,0.81829,0.988461261261261,0.975019051928464,0.977113464778844
TOX4,14,21477176,21499177,56,8,9675,-0.88623,0.81225,0.80869,0.74956,0.988461261261261,0.988153738448242,0.977113464778844
GAS1,9,86944362,86947189,2,2,9675,-0.88625,0.81226,0.81835,0.79785,0.988461261261261,0.989617361348966,0.977113464778844
C5orf63,5,127035666,127073539,68,13,9675,-0.88641,0.8123,0.94647,0.58614,0.988461261261261,0.999904466960832,0.977113464778844
PCP4L1,1,161258727,161285450,89,19,9675,-0.88642,0.81231,0.91769,0.61559,0.988461261261261,0.999904466960832,0.977113464778844
PHF21A,11,45929319,46121434,235,25,9675,-0.88683,0.81241,0.59875,0.92898,0.988461261261261,0.94308244170096,0.979451805651275
LOC101928841,13,113399610,113420858,83,21,9675,-0.88693,0.81244,0.68017,0.89088,0.988461261261261,0.964833958124082,0.977113464778844
FARSB,2,222571443,222656355,155,21,9675,-0.88699,0.81246,0.70801,0.86161,0.988461261261261,0.970074073136218,0.977113464778844
GIMD1,4,106357335,106368788,25,6,9675,-0.88721,0.81252,0.75328,0.8293,0.988461261261261,0.97770886877828,0.977113464778844
FNDC5,1,32862268,32872492,12,6,9675,-0.88764,0.81263,0.77798,0.77281,0.988461261261261,0.982986306740027,0.977113464778844
GPR32,19,50770464,50771732,1,1,9675,-0.8878,0.81268,0.8113,0.8113,0.988461261261261,0.988265025212314,0.977113464778844
NDUFAF1,15,41387349,41402554,24,9,9675,-0.88812,0.81276,0.71579,0.85692,0.988461261261261,0.971353697516263,0.977113464778844
LRRC27,10,132330063,132381506,181,25,9675,-0.88819,0.81278,0.81969,0.73393,0.988461261261261,0.989760282318955,0.977113464778844
CEP295NL,17,78890579,78903217,50,16,9675,-0.88825,0.8128,0.69172,0.85049,0.988461261261261,0.967216244574735,0.977113464778844
CHMP5,9,33264879,33282069,14,4,9675,-0.88855,0.81288,0.87607,0.7188,0.988461261261261,0.999904466960832,0.977113464778844
STX1A,7,73699205,73719702,32,13,9675,-0.88864,0.8129,0.74988,0.81618,0.988461261261261,0.976995797317437,0.977113464778844
ORM2,9,114329789,114333256,5,3,9675,-0.88862,0.8129,0.78293,0.81264,0.988461261261261,0.983982264667625,0.977113464778844
MYDGF,19,4657545,4670403,43,8,9675,-0.88865,0.8129,0.85004,0.69458,0.988461261261261,0.994711275159236,0.977113464778844
DHRS4L1,14,24007009,24051377,96,26,9675,-0.88879,0.81294,0.65767,0.87639,0.988461261261261,0.960196107841578,0.977113464778844
CUL2,10,35008551,35126899,226,15,9675,-0.88885,0.81296,0.97653,0.57552,0.988461261261261,0.999904466960832,0.977113464778844
LOC105370548,14,68801294,68828141,72,17,9675,-0.88916,0.81304,0.74281,0.79468,0.988461261261261,0.975787597309674,0.977113464778844
VWDE,7,12330883,12404226,265,34,9675,-0.88934,0.81309,0.71538,0.81872,0.988461261261261,0.97119698143903,0.977113464778844
AIP,11,67483029,67491108,6,4,9675,-0.8894,0.81311,0.76024,0.85105,0.988461261261261,0.978960276355474,0.977113464778844
AP4M1,7,100101412,100107180,9,5,9675,-0.88971,0.81319,0.82634,0.74387,0.988461261261261,0.991082541320964,0.977113464778844
PNPLA2,11,818891,825573,12,6,9675,-0.88989,0.81324,0.80495,0.76902,0.988461261261261,0.987714358049432,0.977113464778844
