GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
PRKAR1B,7,549196,727676,447,68,8816,-0.87229,0.80847,0.68556,0.81853,0.987795932689799,0.957229441825095,0.981857494719054
EPS15L1,19,16355244,16472012,166,30,8816,-0.8728,0.80861,0.84738,0.68085,0.987795932689799,0.986524017749604,0.981857494719054
GUCA2A,1,42162691,42164724,2,2,8816,-0.87328,0.80874,0.79752,0.80945,0.987795932689799,0.979204233186255,0.981857494719054
LRIG2,1,113073170,113125202,55,15,8816,-0.87351,0.80881,0.83208,0.67503,0.987795932689799,0.984415060240964,0.981857494719054
PRR5L,11,36296175,36465204,524,82,8816,-0.87354,0.80881,0.57604,0.93565,0.987795932689799,0.939730825410929,0.983179624450659
ETV2,19,35641213,35644871,5,4,8816,-0.87381,0.80889,0.72067,0.87306,0.987795932689799,0.963184005677682,0.981857494719054
GIMAP1-GIMAP5,7,150716557,150743649,66,15,8816,-0.87409,0.80897,0.79469,0.75226,0.987795932689799,0.978953578664878,0.981857494719054
LCE6A,1,152842854,152843983,2,2,8816,-0.87431,0.80903,0.81147,0.79893,0.987795932689799,0.981579858356941,0.981857494719054
ERMARD,6,169751622,169781584,89,16,8816,-0.87437,0.80904,0.75578,0.78498,0.987795932689799,0.971457276035834,0.981857494719054
TCF20,22,42160013,42283922,175,29,8816,-0.87438,0.80905,0.71994,0.81981,0.987795932689799,0.963056384761072,0.981857494719054
DPYSL4,10,132184987,132205776,49,14,8816,-0.8748,0.80916,0.70317,0.84895,0.987795932689799,0.960853193783462,0.981857494719054
JDP2,14,75427806,75472701,110,28,8816,-0.87491,0.80919,0.76011,0.74435,0.987795932689799,0.972841189878712,0.981857494719054
PDE1A,2,182140035,182522845,967,85,8816,-0.87517,0.80926,0.77358,0.73264,0.987795932689799,0.975554230769231,0.981857494719054
NFYA,6,41072968,41102407,40,8,8816,-0.87523,0.80928,0.70617,0.85787,0.987795932689799,0.961626302433972,0.981857494719054
TMPRSS9,19,2385235,2426261,193,30,8816,-0.87611,0.80951,0.61117,0.94548,0.987795932689799,0.945254345518868,0.9839706205724
GOLGA3,12,132768909,132829118,178,28,8816,-0.87656,0.80964,0.71756,0.82874,0.987795932689799,0.963056384761072,0.981857494719054
LOC101928764,13,21287321,21298115,32,7,8816,-0.87679,0.8097,0.8671,0.6951,0.987795932689799,0.991059690631808,0.981857494719054
RUNX2,6,45327800,45664032,718,81,8816,-0.87697,0.80975,0.88453,0.62402,0.987795932689799,0.993005423780488,0.981857494719054
ZNF766,19,52269571,52292726,110,19,8816,-0.8771,0.80978,0.671,0.83662,0.987795932689799,0.954819881116736,0.981857494719054
PECR,2,216038388,216081816,97,24,8816,-0.87733,0.80985,0.69749,0.79547,0.987795932689799,0.95927670458798,0.981857494719054
NGRN,15,90265663,90272211,5,3,8816,-0.87766,0.80994,0.82531,0.76314,0.987795932689799,0.983056482213439,0.981857494719054
CCNY,10,35246981,35572670,359,34,8816,-0.87775,0.80996,0.83569,0.65453,0.987795932689799,0.984951141408957,0.981857494719054
ATP13A5,3,193274789,193378824,306,40,8816,-0.87783,0.80998,0.78707,0.71536,0.987795932689799,0.977436068312479,0.981857494719054
AP3B1,5,78002326,78294755,520,39,8816,-0.87801,0.81003,0.70446,0.81443,0.987795932689799,0.961244327537524,0.981857494719054
ATG4B,2,241637612,241673857,122,22,8816,-0.8786,0.81019,0.78366,0.76047,0.987795932689799,0.976632765827509,0.981857494719054
EOGT,3,68975212,69013961,112,21,8816,-0.87865,0.8102,0.70176,0.85552,0.987795932689799,0.960603625456442,0.981857494719054
ARID1B,6,156777892,157210779,777,107,8816,-0.87864,0.8102,0.7152,0.78805,0.987795932689799,0.962882182138143,0.981857494719054
OSBPL9,1,51616874,51789219,159,26,8816,-0.87869,0.81022,0.64713,0.88294,0.987795932689799,0.950971754638516,0.981857494719054
SMG7,1,183472371,183554193,72,16,8816,-0.87934,0.81039,0.93235,0.63934,0.987795932689799,0.999447326565144,0.981857494719054
SEPT10,2,109542797,109614206,147,22,8816,-0.87935,0.81039,0.84301,0.68278,0.987795932689799,0.9857154823919,0.981857494719054
DCHS1,11,6621324,6655849,60,20,8816,-0.87932,0.81039,0.77494,0.76327,0.987795932689799,0.975858961225467,0.981857494719054
LOC105379399,8,21227720,21297077,285,40,8816,-0.87978,0.81051,0.8403,0.65129,0.987795932689799,0.98511888073043,0.981857494719054
DNAJC5,20,63895102,63936031,118,18,8816,-0.87993,0.81055,0.89654,0.64706,0.987795932689799,0.994848679780366,0.981857494719054
ANO2,12,5560241,5948791,1101,99,8816,-0.88004,0.81058,0.61823,0.8736,0.987795932689799,0.946853665945406,0.981857494719054
RALY,20,33993652,34083185,93,20,8816,-0.88006,0.81059,0.81817,0.66731,0.987795932689799,0.982228328759963,0.981857494719054
DSG1,18,31318089,31359246,139,17,8816,-0.88029,0.81065,0.96456,0.59225,0.987795932689799,1,0.981857494719054
PCDHB8,5,141177790,141180500,6,4,8816,-0.8809,0.81081,0.79178,0.80087,0.987795932689799,0.978193215172877,0.981857494719054
LOC101929372,22,17580157,17589192,12,5,8816,-0.88139,0.81095,0.75701,0.8189,0.987795932689799,0.972258422046583,0.981857494719054
CDC42EP4,17,73283624,73312004,73,22,8816,-0.88147,0.81097,0.75265,0.79639,0.987795932689799,0.970283546009686,0.981857494719054
MELK,9,36572862,36677683,116,17,8816,-0.88153,0.81098,0.99765,0.56667,0.987795932689799,1,0.981857494719054
SOX14,3,137764292,137766334,2,2,8816,-0.88183,0.81107,0.81436,0.79883,0.987795932689799,0.98188919117647,0.981857494719054
RGS22,8,99960936,100106116,194,32,8816,-0.88184,0.81107,0.88642,0.61862,0.987795932689799,0.993005423780488,0.981857494719054
KRTAP16-1,17,41307700,41309253,3,2,8816,-0.88228,0.81119,0.80815,0.79891,0.987795932689799,0.980920161290323,0.981857494719054
FBXO38,5,148383935,148442836,66,12,8816,-0.88256,0.81126,0.72585,0.81342,0.987795932689799,0.964297531801099,0.981857494719054
CHRM2,7,136868652,137020255,346,42,8816,-0.88306,0.8114,0.59871,0.93562,0.987795932689799,0.943041491519646,0.983179624450659
SLC6A1,3,10992729,11039249,150,44,8816,-0.88312,0.81141,0.63844,0.84862,0.987795932689799,0.950673934240363,0.981857494719054
PTEN,10,87863438,87971930,88,26,8816,-0.88326,0.81145,0.67975,0.83017,0.987795932689799,0.955145054231592,0.981857494719054
IL12RB1,19,18058995,18098986,121,24,8816,-0.88334,0.81147,0.70549,0.8355,0.987795932689799,0.961512907511876,0.981857494719054
CLPP,19,6361452,6368904,25,8,8816,-0.88381,0.8116,0.93191,0.62668,0.987795932689799,0.999447326565144,0.981857494719054
OR2T1,1,248405995,248407104,1,1,8816,-0.88385,0.81161,0.8101,0.8101,0.987795932689799,0.981279051888969,0.981857494719054
CPNE2,16,57092543,57148369,172,42,8816,-0.88404,0.81166,0.77634,0.74362,0.987795932689799,0.975858961225467,0.981857494719054
C1orf189,1,154199085,154206365,3,3,8816,-0.8842,0.81171,0.81825,0.78368,0.987795932689799,0.982228328759963,0.981857494719054
NHP2,5,178149463,178153960,10,5,8816,-0.88424,0.81172,0.71653,0.8433,0.987795932689799,0.962948267359333,0.981857494719054
ARAP3,5,141653401,141682233,67,21,8816,-0.88456,0.8118,0.64237,0.92761,0.987795932689799,0.950938012198058,0.982126099642486
KIDINS220,2,8728857,8837625,138,25,8816,-0.88466,0.81183,0.6619,0.87344,0.987795932689799,0.954819881116736,0.981857494719054
HIRA,22,19330701,19431696,163,22,8816,-0.8848,0.81187,0.80599,0.71082,0.987795932689799,0.980785849231585,0.981857494719054
GOLM1,9,86026141,86100201,192,25,8816,-0.88483,0.81188,0.67683,0.80643,0.987795932689799,0.954819881116736,0.981857494719054
LOC100996574,9,133058029,133061567,7,3,8816,-0.88491,0.8119,0.79902,0.81285,0.987795932689799,0.979241080413747,0.981857494719054
GATSL2,7,74964818,75031532,5,4,8816,-0.88498,0.81192,0.84866,0.74486,0.987795932689799,0.986619254363774,0.981857494719054
GIMAP5,7,150737348,150743649,20,6,8816,-0.88513,0.81196,0.80368,0.74807,0.987795932689799,0.980752936918991,0.981857494719054
CHPF2,7,151232489,151238827,11,4,8816,-0.8855,0.81206,0.74253,0.83341,0.987795932689799,0.968179975857417,0.981857494719054
HNRNPAB,5,178204507,178211183,13,7,8816,-0.8858,0.81214,0.75768,0.82243,0.987795932689799,0.972453437849162,0.981857494719054
CCDC15,11,124954121,125041489,207,20,8816,-0.88586,0.81215,0.59462,0.95363,0.987795932689799,0.942701489380073,0.9859867332583
SALL1,16,51135975,51152316,13,8,8816,-0.88592,0.81217,0.83271,0.75124,0.987795932689799,0.984542121056021,0.981857494719054
SLC26A3,7,107765467,107803233,73,27,8816,-0.88599,0.81219,0.76223,0.76108,0.987795932689799,0.973228530697191,0.981857494719054
YIPF1,1,53849790,53889820,94,14,8816,-0.88661,0.81236,0.70747,0.80235,0.987795932689799,0.961626302433972,0.981857494719054
LOC101928344,19,204025,246533,4,2,8816,-0.88663,0.81236,0.85101,0.74848,0.987795932689799,0.986953007827295,0.981857494719054
VOPP1,7,55434406,55573355,208,29,8816,-0.88694,0.81244,0.60862,0.95485,0.987795932689799,0.94503183647586,0.986058293121872
ITGA11,15,68297428,68432160,423,68,8816,-0.88697,0.81245,0.62636,0.88733,0.987795932689799,0.948189954654135,0.981918035569927
LOC100996274,18,79144752,79149693,11,4,8816,-0.88743,0.81258,0.75212,0.83627,0.987795932689799,0.969861572441885,0.981857494719054
LOC105371810,17,48623142,48625737,2,2,8816,-0.88748,0.81259,0.82361,0.78766,0.987795932689799,0.982932852593267,0.981857494719054
TOR1AIP2,1,179839967,179877806,56,13,8816,-0.88799,0.81273,0.63179,0.93378,0.987795932689799,0.948539132957424,0.983179624450659
ARHGEF19,1,16197856,16212671,42,6,8816,-0.88847,0.81286,0.69884,0.85417,0.987795932689799,0.959500578778135,0.981857494719054
DGKE,17,56834099,56869567,65,8,8816,-0.88862,0.8129,0.93872,0.64301,0.987795932689799,1,0.981857494719054
PRSS50,3,46712116,46717883,15,8,8816,-0.88933,0.81309,0.77195,0.81564,0.987795932689799,0.975288438209202,0.981857494719054
RPGRIP1L,16,53599906,53703859,205,25,8816,-0.88944,0.81312,0.95953,0.62619,0.987795932689799,1,0.981857494719054
PHKG2,16,30748299,30761176,3,3,8816,-0.88995,0.81325,0.76947,0.84042,0.987795932689799,0.975056871076775,0.981857494719054
COLGALT2,1,183929662,184051611,307,48,8816,-0.89045,0.81339,0.74877,0.73125,0.987795932689799,0.969341180991328,0.981857494719054
NT5C1B,2,18562871,18589580,41,12,8816,-0.89057,0.81342,0.86103,0.65178,0.987795932689799,0.988706324412206,0.981857494719054
ASRGL1,11,62337302,62401378,123,17,8816,-0.89061,0.81343,0.65875,0.87108,0.987795932689799,0.954114439536168,0.981857494719054
LOC105370368,13,100673259,100676985,8,3,8816,-0.89072,0.81346,0.74518,0.8483,0.987795932689799,0.968792039934858,0.981857494719054
PKP1,1,201283452,201332993,184,24,8816,-0.89125,0.8136,0.65902,0.87555,0.987795932689799,0.954268245033113,0.981857494719054
ISCU,12,108561463,108569384,18,7,8816,-0.89133,0.81362,0.88345,0.68297,0.987795932689799,0.993005423780488,0.981857494719054
PARP14,3,122680763,122730840,150,24,8816,-0.89162,0.8137,0.67801,0.83949,0.987795932689799,0.954819881116736,0.981857494719054
IL11,19,55364382,55370463,18,9,8816,-0.89161,0.8137,0.89837,0.67994,0.987795932689799,0.995111701858108,0.981857494719054
SRGAP2,1,206203464,206464443,129,21,8816,-0.89165,0.81371,0.7404,0.81126,0.987795932689799,0.967568387532911,0.981857494719054
SERTAD4,1,210232850,210246858,10,7,8816,-0.89206,0.81382,0.91504,0.69143,0.987795932689799,0.997951931791222,0.981857494719054
C17orf67,17,56791913,56834062,93,13,8816,-0.89233,0.81389,0.73998,0.78753,0.987795932689799,0.967568387532911,0.981857494719054
SIX4,14,60709538,60724321,11,3,8816,-0.89266,0.81398,0.82071,0.77623,0.987795932689799,0.982239347967691,0.981857494719054
SULF1,8,69466624,69660912,403,84,8816,-0.89269,0.81399,0.62019,0.89649,0.987795932689799,0.947110136325852,0.981918035569927
MMP3,11,102835797,102843611,15,6,8816,-0.8929,0.81405,0.80881,0.76463,0.987795932689799,0.981012049808429,0.981857494719054
IGFL4,19,46039748,46057132,45,14,8816,-0.89317,0.81412,0.87113,0.68444,0.987795932689799,0.991232350061958,0.981857494719054
FAM83H,8,143723933,143738030,23,8,8816,-0.89327,0.81414,0.76148,0.80172,0.987795932689799,0.973228530697191,0.981857494719054
PTGFRN,1,116909923,116990358,200,29,8816,-0.89338,0.81417,0.61548,0.94781,0.987795932689799,0.945898540133779,0.984880549394591
PRKCB,16,23835979,24220611,930,123,8816,-0.89385,0.8143,0.70074,0.80032,0.987795932689799,0.960460513872315,0.981857494719054
EI24,11,125569216,125584689,31,9,8816,-0.89398,0.81433,0.63721,0.94073,0.987795932689799,0.950538632707775,0.983451068928226
EIF4EBP1,8,38030502,38060365,22,7,8816,-0.89414,0.81438,0.66698,0.85058,0.987795932689799,0.954819881116736,0.981857494719054
WLS,1,68098459,68233000,432,76,8816,-0.89469,0.81452,0.73562,0.75185,0.987795932689799,0.966785096174473,0.981857494719054
TAF12,1,28603096,28643109,37,10,8816,-0.89493,0.81459,0.65698,0.88974,0.987795932689799,0.953332831858407,0.981918035569927
GRM1,6,145964769,146437598,686,59,8816,-0.895,0.81461,0.63878,0.83517,0.987795932689799,0.950673934240363,0.981857494719054
ATP5J2,7,99458161,99466201,11,5,8816,-0.89512,0.81464,0.72809,0.85946,0.987795932689799,0.964498524980174,0.981857494719054
WDR41,5,77430933,77620611,607,58,8816,-0.8952,0.81466,0.84077,0.68745,0.987795932689799,0.985124980544747,0.981857494719054
SGIP1,1,66533311,66748999,606,44,8816,-0.89527,0.81468,0.6519,0.89752,0.987795932689799,0.952414805122494,0.981918035569927
C16orf46,16,81053497,81077267,43,12,8816,-0.89529,0.81469,0.68984,0.86307,0.987795932689799,0.958322784292956,0.981857494719054
PHLDB2,3,111732480,111976517,737,75,8816,-0.89572,0.8148,0.60379,0.93627,0.987795932689799,0.943464282436911,0.983179624450659
HPS5,11,18278670,18322498,102,16,8816,-0.89589,0.81484,0.72984,0.80718,0.987795932689799,0.964973877727371,0.981857494719054
POLI,18,54269479,54321266,132,13,8816,-0.89589,0.81484,0.70783,0.83281,0.987795932689799,0.961626302433972,0.981857494719054
FAM3B,21,41304223,41357727,145,32,8816,-0.89593,0.81486,0.66479,0.89926,0.987795932689799,0.954819881116736,0.981918035569927
RECQL4,8,144511284,144517827,8,2,8816,-0.89618,0.81492,0.82453,0.78274,0.987795932689799,0.983056482213439,0.981857494719054
TMEM107,17,8172978,8176396,6,4,8816,-0.89635,0.81497,0.76882,0.82673,0.987795932689799,0.974833069115515,0.981857494719054
TGM1,14,24249114,24263210,23,13,8816,-0.89644,0.81499,0.64312,0.92747,0.987795932689799,0.950938012198058,0.982126099642486
SH3YL1,2,218136,264866,80,13,8816,-0.89679,0.81509,0.88249,0.66633,0.987795932689799,0.993005423780488,0.981857494719054
COPS6,7,100088960,100092200,3,2,8816,-0.89718,0.81519,0.81865,0.79163,0.987795932689799,0.982228328759963,0.981857494719054
LDHB,12,21635341,21657971,5,4,8816,-0.89766,0.81532,0.82115,0.7762,0.987795932689799,0.982239347967691,0.981857494719054
PMVK,1,154924732,154937310,18,5,8816,-0.89789,0.81538,0.75205,0.76168,0.987795932689799,0.969861572441885,0.981857494719054
TRADD,16,67154185,67159909,2,2,8816,-0.89801,0.81541,0.83114,0.79279,0.987795932689799,0.984415060240964,0.981857494719054
S1PR4,19,3178738,3180332,1,1,8816,-0.89814,0.81545,0.8139,0.8139,0.987795932689799,0.98188919117647,0.981857494719054
ID4,6,19837370,19842200,15,8,8816,-0.89832,0.81549,0.77884,0.80317,0.987795932689799,0.976132247068448,0.981857494719054
TGOLN2,2,85318018,85328296,29,7,8816,-0.89839,0.81551,0.69529,0.88476,0.987795932689799,0.958902742758517,0.981857494719054
SAP130,2,127941217,128028093,115,16,8816,-0.89842,0.81552,0.77343,0.7355,0.987795932689799,0.975473844621514,0.981857494719054
CCDC69,5,151181052,151224093,152,37,8816,-0.89877,0.81561,0.94698,0.60423,0.987795932689799,1,0.981857494719054
TRIM29,11,120111286,120185423,153,29,8816,-0.89876,0.81561,0.81226,0.73669,0.987795932689799,0.981823953917051,0.981857494719054
CATSPER4,1,26190587,26202542,51,13,8816,-0.89949,0.8158,0.77625,0.80319,0.987795932689799,0.975858961225467,0.981857494719054
FAM71F2,7,128671636,128702262,96,12,8816,-0.89948,0.8158,0.80663,0.74481,0.987795932689799,0.980858188319428,0.981857494719054
MARK2,11,63838928,63911020,83,13,8816,-0.89948,0.8158,0.78507,0.75331,0.987795932689799,0.976947060657404,0.981857494719054
TMPRSS11B,4,68226653,68245694,24,5,8816,-0.89958,0.81583,0.83273,0.74742,0.987795932689799,0.984542121056021,0.981857494719054
GNG2,14,51847131,51969800,351,60,8816,-0.89999,0.81594,0.77389,0.76311,0.987795932689799,0.975718896518574,0.981857494719054
EPM2A,6,145500777,145736303,468,30,8816,-0.90013,0.81598,0.68634,0.7567,0.987795932689799,0.957444821455706,0.981857494719054
RWDD2B,21,29004778,29019371,20,7,8816,-0.90092,0.81619,0.81296,0.77208,0.987795932689799,0.98188919117647,0.981857494719054
TBC1D17,19,49877425,49888750,14,5,8816,-0.90138,0.81631,0.76595,0.81121,0.987795932689799,0.973635083419869,0.981857494719054
CD74,5,150401637,150412936,18,8,8816,-0.90141,0.81632,0.78523,0.79641,0.987795932689799,0.9770675,0.981857494719054
GLCE,15,69160560,69272207,136,20,8816,-0.9016,0.81636,0.70241,0.84886,0.987795932689799,0.960738230780691,0.981857494719054
RESP18,2,219327409,219336785,38,7,8816,-0.90161,0.81637,0.78773,0.80323,0.987795932689799,0.977924985125085,0.981857494719054
SETDB2,13,49444056,49495003,121,18,8816,-0.90192,0.81645,0.78181,0.78174,0.987795932689799,0.976632765827509,0.981857494719054
ANKS6,9,98732009,98796531,79,15,8816,-0.90259,0.81663,0.70201,0.82702,0.987795932689799,0.960603625456442,0.981857494719054
ZSCAN5B,19,56189689,56208038,82,19,8816,-0.90261,0.81663,0.90725,0.64945,0.987795932689799,0.996652127303183,0.981857494719054
SEC16B,1,177929107,177969915,143,33,8816,-0.90265,0.81664,0.75171,0.79446,0.987795932689799,0.969861572441885,0.981857494719054
RANBP1,22,20115938,20127357,25,10,8816,-0.90284,0.81669,0.7872,0.78958,0.987795932689799,0.977490121052276,0.981857494719054
POC1B,12,89419718,89526262,208,24,8816,-0.90298,0.81673,0.79169,0.72503,0.987795932689799,0.978193215172877,0.981857494719054
KIF13A,6,17759183,17987629,461,47,8816,-0.90323,0.8168,0.68324,0.84996,0.987795932689799,0.956345240128068,0.981857494719054
SPATA5L1,15,45402273,45421419,22,7,8816,-0.90327,0.81681,0.73543,0.79971,0.987795932689799,0.966785096174473,0.981857494719054
ASCC3,6,100508194,100881372,779,46,8816,-0.90331,0.81682,0.97542,0.56741,0.987795932689799,1,0.981857494719054
TCTE3,6,169725090,169751549,60,14,8816,-0.90339,0.81684,0.94422,0.61833,0.987795932689799,1,0.981857494719054
DHX35,20,38962338,39039723,113,15,8816,-0.90354,0.81688,0.57531,0.98284,0.987795932689799,0.939503275831407,0.990935436823898
PPAT,4,56393362,56435636,85,15,8816,-0.9038,0.81695,0.86889,0.72697,0.987795932689799,0.991232350061958,0.981857494719054
MRPL42,12,93467490,93503772,92,11,8816,-0.90394,0.81699,0.70143,0.86713,0.987795932689799,0.960471044074875,0.981857494719054
GALNTL6,4,171813424,173040408,2266,116,8816,-0.90403,0.81701,0.5457,0.94412,0.987795932689799,0.931596534433219,0.9839706205724
DMRT2,9,1003242,1057554,214,48,8816,-0.90439,0.81711,0.62276,0.91158,0.987795932689799,0.947781825640176,0.981918035569927
TSPAN18,11,44727130,44932427,562,85,8816,-0.9044,0.81711,0.73489,0.78129,0.987795932689799,0.966785096174473,0.981857494719054
KCNE3,11,74454841,74467557,30,12,8816,-0.90489,0.81724,0.79505,0.77966,0.987795932689799,0.978982957161981,0.981857494719054
RUNDC3A,17,44307918,44318670,14,8,8816,-0.90505,0.81728,0.78597,0.79024,0.987795932689799,0.977436068312479,0.981857494719054
ERGIC1,5,172834220,172952685,280,63,8816,-0.90516,0.81731,0.68454,0.81789,0.987795932689799,0.956750327195252,0.981857494719054
RNF222,17,8390704,8397833,17,8,8816,-0.90526,0.81734,0.76124,0.81001,0.987795932689799,0.973228530697191,0.981857494719054
KDELR3,22,38468062,38483447,33,15,8816,-0.90527,0.81734,0.87173,0.71134,0.987795932689799,0.991368940557276,0.981857494719054
SCAI,9,124942608,125143559,260,31,8816,-0.90547,0.81739,0.80807,0.73399,0.987795932689799,0.980920161290323,0.981857494719054
GJB2,13,20187463,20192975,11,5,8816,-0.90561,0.81743,0.76169,0.84964,0.987795932689799,0.973228530697191,0.981857494719054
SPO11,20,57329759,57343993,30,6,8816,-0.90572,0.81746,0.82819,0.72315,0.987795932689799,0.983645349107835,0.981857494719054
NDC1,1,53765460,53838552,87,12,8816,-0.90578,0.81747,0.82804,0.7221,0.987795932689799,0.983645349107835,0.981857494719054
MICAL2,11,12110576,12281016,553,101,8816,-0.9059,0.8175,0.5984,0.953,0.987795932689799,0.943041491519646,0.9859867332583
SACM1L,3,45689262,45745409,156,15,8816,-0.90651,0.81767,0.80251,0.71367,0.987795932689799,0.980169368056941,0.981857494719054
NQO2,6,2988640,3019876,178,30,8816,-0.90663,0.8177,0.75033,0.75433,0.987795932689799,0.969861572441885,0.981857494719054
KRTAP13-2,21,30371391,30372239,2,2,8816,-0.90674,0.81773,0.78227,0.84733,0.987795932689799,0.976632765827509,0.981857494719054
OR5P3,11,7825037,7825972,3,2,8816,-0.90697,0.81779,0.81418,0.807,0.987795932689799,0.98188919117647,0.981857494719054
LCNL1,9,136982993,136985758,6,3,8816,-0.90768,0.81798,0.86164,0.75774,0.987795932689799,0.989033010752688,0.981857494719054
POLR1A,2,86025168,86106155,143,19,8816,-0.90788,0.81803,0.94612,0.64317,0.987795932689799,1,0.981857494719054
CABYR,18,24138956,24161600,40,13,8816,-0.90798,0.81806,0.7951,0.79066,0.987795932689799,0.978982957161981,0.981857494719054
GCNT2,6,10521283,10629368,252,41,8816,-0.90818,0.81811,0.81545,0.74582,0.987795932689799,0.982228328759963,0.981857494719054
OR5M1,11,56612555,56613502,2,2,8816,-0.90832,0.81815,0.83316,0.7947,0.987795932689799,0.984570225225225,0.981857494719054
SLCO1B1,12,21131194,21239796,343,42,8816,-0.90845,0.81818,0.82599,0.72085,0.987795932689799,0.983056482213439,0.981857494719054
MCHR2,6,99919910,99994238,133,23,8816,-0.9085,0.81819,0.65918,0.95687,0.987795932689799,0.954268245033113,0.986507061728395
CLMP,11,123072312,123195299,427,59,8816,-0.90866,0.81823,0.95717,0.62127,0.987795932689799,1,0.981857494719054
CLLU1,12,92421531,92431002,27,8,8816,-0.90865,0.81823,0.80243,0.78702,0.987795932689799,0.980169368056941,0.981857494719054
RNF32,7,156640286,156677893,73,15,8816,-0.90886,0.81829,0.70546,0.87347,0.987795932689799,0.961512907511876,0.981857494719054
CLVS1,8,60966438,61501645,1202,86,8816,-0.909,0.81832,0.70442,0.77616,0.987795932689799,0.961244327537524,0.981857494719054
TMEM95,17,7355134,7357219,5,4,8816,-0.90915,0.81836,0.84549,0.75525,0.987795932689799,0.986408483117542,0.981857494719054
C11orf97,11,94512529,94532123,81,15,8816,-0.90922,0.81838,0.68953,0.85827,0.987795932689799,0.958109605721205,0.981857494719054
LEFTY1,1,225886282,225889146,8,4,8816,-0.90967,0.8185,0.79251,0.81062,0.987795932689799,0.978193215172877,0.981857494719054
SDHA,5,218223,264816,215,12,8816,-0.90968,0.8185,0.90979,0.61876,0.987795932689799,0.997172027212508,0.981857494719054
LIAS,4,39459024,39477653,50,12,8816,-0.90971,0.81851,0.82911,0.75229,0.987795932689799,0.983988669769246,0.981857494719054
KPNA1,3,122421901,122514939,169,21,8816,-0.90974,0.81852,0.67865,0.84116,0.987795932689799,0.95495490651341,0.981857494719054
CYP2C18,10,94683494,94736190,117,17,8816,-0.90989,0.81856,0.83869,0.70405,0.987795932689799,0.985027306463976,0.981857494719054
ANKRA2,5,73552200,73565705,31,6,8816,-0.90994,0.81857,0.82508,0.76908,0.987795932689799,0.983056482213439,0.981857494719054
C16orf59,16,2460111,2464963,2,2,8816,-0.91001,0.81859,0.82959,0.79954,0.987795932689799,0.984113063057243,0.981857494719054
NSMCE2,8,125091818,125367125,473,55,8816,-0.91011,0.81862,0.67721,0.87466,0.987795932689799,0.954819881116736,0.981857494719054
SS18L2,3,42581840,42594998,27,7,8816,-0.91065,0.81876,0.76982,0.82292,0.987795932689799,0.975056871076775,0.981857494719054
NRL,14,24078693,24114802,35,13,8816,-0.91092,0.81883,0.78704,0.76378,0.987795932689799,0.977436068312479,0.981857494719054
FAM118A,22,45309200,45341955,84,14,8816,-0.91112,0.81888,0.73464,0.82396,0.987795932689799,0.966785096174473,0.981857494719054
TBL3,16,1972063,1978750,31,9,8816,-0.91119,0.8189,0.71755,0.84066,0.987795932689799,0.963056384761072,0.981857494719054
DMKN,19,35497217,35513668,44,16,8816,-0.91131,0.81893,0.84302,0.73908,0.987795932689799,0.9857154823919,0.981857494719054
SGSH,17,80206966,80220400,52,14,8816,-0.91136,0.81895,0.71868,0.82718,0.987795932689799,0.963056384761072,0.981857494719054
ATAD2,8,123319850,123396465,37,15,8816,-0.91157,0.819,0.81442,0.71753,0.987795932689799,0.98188919117647,0.981857494719054
ZNF34,8,144772224,144787359,34,9,8816,-0.91201,0.81912,0.90125,0.67661,0.987795932689799,0.995644913673825,0.981857494719054
PROSC,8,37762583,37779768,7,5,8816,-0.91205,0.81913,0.73893,0.84364,0.987795932689799,0.967158347348917,0.981857494719054
IL1R1,2,102069638,102179874,322,49,8816,-0.91249,0.81924,0.64425,0.89193,0.987795932689799,0.950938012198058,0.981918035569927
PTPN14,1,214336942,214551681,638,79,8816,-0.9127,0.8193,0.65208,0.87833,0.987795932689799,0.952414805122494,0.981857494719054
DSN1,20,36751791,36773827,11,8,8816,-0.91278,0.81932,0.80134,0.78587,0.987795932689799,0.980117591420769,0.981857494719054
AGTR1,3,148697871,148743003,99,21,8816,-0.9136,0.81954,0.72819,0.79756,0.987795932689799,0.964498524980174,0.981857494719054
PDLIM1,10,95237568,95291148,151,25,8816,-0.91386,0.81961,0.68934,0.86527,0.987795932689799,0.958060080986981,0.981857494719054
APCDD1L,20,58452469,58515393,132,41,8816,-0.91388,0.81961,0.69764,0.81942,0.987795932689799,0.95927670458798,0.981857494719054
ZNF37A,10,38094336,38123352,99,12,8816,-0.91393,0.81962,0.69026,0.81786,0.987795932689799,0.958333693340372,0.981857494719054
FRMD8,11,65386570,65413525,23,10,8816,-0.91427,0.81971,0.87548,0.70356,0.987795932689799,0.992816398891967,0.981857494719054
HAPLN1,5,83638198,83721077,173,39,8816,-0.9145,0.81977,0.74462,0.78778,0.987795932689799,0.968792039934858,0.981857494719054
OR5B3,11,58402465,58403409,7,2,8816,-0.91458,0.81979,0.82125,0.78616,0.987795932689799,0.982239347967691,0.981857494719054
RBM44,2,237798050,237842808,84,17,8816,-0.91487,0.81987,0.69945,0.86991,0.987795932689799,0.959835683856502,0.981857494719054
