GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
CENPK,5,65508067,65563189,145,15,8816,-1.2759,0.899,0.76396,0.94159,0.994471896572245,0.972967680315943,0.981279779428442
CDCA7,2,173354017,173368990,35,11,8816,-1.277,0.89919,0.82685,0.90906,0.994471896572245,0.983106478198991,0.979299114504703
KRT31,17,41393724,41397592,12,6,8816,-1.277,0.89919,0.92807,0.85233,0.994471896572245,0.99917041117554,0.979299114504703
ROR1,1,63774019,64181498,754,76,8816,-1.2775,0.89928,0.93039,0.7499,0.994471896572245,0.999219178986735,0.978729656196384
ZFR2,19,3804024,3869029,174,34,8816,-1.2775,0.89929,0.75456,0.92726,0.994471896572245,0.971018472523626,0.98081875093364
C6orf136,6,30647039,30653210,13,7,8816,-1.2779,0.89936,0.92176,0.78672,0.994471896572245,0.99917041117554,0.978729656196384
BBS4,15,72686179,72738476,80,17,8816,-1.2783,0.89942,0.90459,0.83107,0.994471896572245,0.996263386864813,0.979299114504703
HERC4,10,67921899,68075348,212,23,8816,-1.2786,0.89949,0.82686,0.90736,0.994471896572245,0.983106478198991,0.979299114504703
SUN3,7,47987148,48029127,64,14,8816,-1.279,0.89955,0.82183,0.85712,0.994471896572245,0.982184944411937,0.979299114504703
TMEM89,3,48620842,48621756,2,2,8816,-1.2793,0.89961,0.89366,0.89854,0.994471896572245,0.994239344054168,0.979299114504703
BRINP2,1,177170922,177282422,161,31,8816,-1.2798,0.89969,0.85308,0.85159,0.994471896572245,0.987110759597231,0.979299114504703
PTAR1,9,69709522,69760044,71,16,8816,-1.2801,0.89975,0.97599,0.75836,0.994471896572245,1,0.978729656196384
ZNF831,20,59123428,59259113,273,42,8816,-1.2807,0.89984,0.88526,0.80626,0.994471896572245,0.992889149104641,0.978729656196384
RPL7L1,6,42879917,42889889,27,8,8816,-1.2809,0.89988,0.8303,0.90969,0.994471896572245,0.984056857953446,0.979299114504703
CCNG1,5,163437270,163445016,7,5,8816,-1.2809,0.89989,0.89853,0.86592,0.994471896572245,0.995064043745481,0.979299114504703
TXNRD3NB,3,126571779,126608555,79,16,8816,-1.2819,0.90006,0.86247,0.88272,0.994471896572245,0.989405509923855,0.979299114504703
IFNLR1,1,24154157,24187275,115,24,8816,-1.2821,0.9001,0.80135,0.92975,0.994471896572245,0.979903572616592,0.981127763935932
LNX1,4,53460270,53652514,519,67,8816,-1.2824,0.90015,0.94427,0.75533,0.994471896572245,1,0.978729656196384
LOC105373474,1,210293123,210321710,74,19,8816,-1.2828,0.90022,0.98372,0.77587,0.994471896572245,1,0.978729656196384
BLOC1S1,12,55716034,55719707,5,4,8816,-1.2831,0.90027,0.92699,0.84684,0.994471896572245,0.99917041117554,0.979299114504703
YWHAZ,8,100918576,100954596,70,14,8816,-1.2832,0.9003,0.8445,0.85715,0.994471896572245,0.986019399098012,0.979299114504703
LOC105369202,19,15855340,15863863,22,6,8816,-1.2833,0.9003,0.93744,0.8194,0.994471896572245,1,0.979299114504703
MRPL1,4,77861955,77952790,168,21,8816,-1.2833,0.90031,0.83829,0.86532,0.994471896572245,0.984860653949215,0.979299114504703
LMBR1,7,156668946,156893208,662,52,8816,-1.2835,0.90033,0.99197,0.70191,0.994471896572245,1,0.978729656196384
TDRD1,10,114174442,114232669,111,17,8816,-1.284,0.90043,0.95111,0.77261,0.994471896572245,1,0.978729656196384
ANKRD16,10,5861726,5889897,123,25,8816,-1.2843,0.90049,0.83241,0.87969,0.994471896572245,0.984351948787235,0.979299114504703
C9orf142,9,136992418,136993976,1,1,8816,-1.2844,0.90051,0.8994,0.8994,0.994471896572245,0.995367772626001,0.979299114504703
ATOH8,2,85753786,85791383,74,19,8816,-1.2849,0.90058,0.8578,0.87462,0.994471896572245,0.987521658839001,0.979299114504703
ERC2,3,55508308,56468366,2351,148,8816,-1.2851,0.90062,0.73148,0.8885,0.994471896572245,0.965171291550004,0.979299114504703
MESP2,15,89776358,89778754,2,2,8816,-1.2856,0.9007,0.88607,0.9091,0.994471896572245,0.992889149104641,0.979299114504703
CMTM5,14,23376808,23379772,6,4,8816,-1.2857,0.90073,0.90866,0.85981,0.994471896572245,0.997078553800298,0.979299114504703
CLK3,15,74598476,74645418,46,12,8816,-1.2857,0.90073,0.82121,0.91169,0.994471896572245,0.982050834743006,0.979299114504703
LOC105376526,11,3473571,3478053,23,10,8816,-1.2864,0.90085,0.79647,0.92828,0.994471896572245,0.978763459018585,0.98081875093364
LRTM2,12,1820267,1836753,54,26,8816,-1.2874,0.90103,0.92176,0.7777,0.994471896572245,0.99917041117554,0.978729656196384
BCS1L,2,218659656,218663443,6,3,8816,-1.2883,0.90118,0.89898,0.89078,0.994471896572245,0.995182337388581,0.979299114504703
POU3F2,6,98834704,98838790,4,3,8816,-1.2884,0.90119,0.87586,0.90374,0.994471896572245,0.992689762036524,0.979299114504703
LOC105378249,12,51839120,51846959,13,7,8816,-1.2891,0.90132,0.90664,0.86803,0.994471896572245,0.996541185792023,0.979299114504703
PSKH2,8,86047109,86069622,28,7,8816,-1.2891,0.90133,0.94913,0.80156,0.994471896572245,1,0.978729656196384
SPHKAP,2,227979954,228181962,562,43,8816,-1.2892,0.90134,0.73765,0.93381,0.994471896572245,0.966935032386647,0.981179588108476
SLC30A4,15,45482478,45523669,26,9,8816,-1.2892,0.90134,0.84479,0.88107,0.994471896572245,0.986115935852652,0.979299114504703
C22orf29,22,19846138,19854848,24,7,8816,-1.2892,0.90134,0.85841,0.8955,0.994471896572245,0.98759806108399,0.979299114504703
HSH2D,19,16134028,16158575,56,21,8816,-1.2896,0.9014,0.91796,0.82441,0.994471896572245,0.998472322897556,0.979299114504703
BMP1,8,22165140,22212326,128,36,8816,-1.2901,0.90149,0.89134,0.80719,0.994471896572245,0.993515782803784,0.978802704361021
RNF103-CHMP3,2,86503430,86721122,337,38,8816,-1.2903,0.90153,0.89462,0.82044,0.994471896572245,0.994239344054168,0.979299114504703
ZNF517,8,144798876,144809144,17,8,8816,-1.2907,0.9016,0.95458,0.78744,0.994471896572245,1,0.978729656196384
TMEM19,12,71686098,71704060,30,9,8816,-1.2907,0.9016,0.84521,0.91824,0.994471896572245,0.98624878534297,0.97945958563055
TSEN54,17,75515707,75524739,41,10,8816,-1.2907,0.9016,0.88785,0.83529,0.994471896572245,0.993017962186151,0.979299114504703
OR11G2,14,20197336,20198373,4,2,8816,-1.2908,0.90161,0.89395,0.88861,0.994471896572245,0.994239344054168,0.979299114504703
PRKG2,4,81087370,81216743,278,32,8816,-1.2909,0.90162,0.93949,0.78187,0.994471896572245,1,0.978729656196384
LOC101927789,11,65454421,65466720,18,5,8816,-1.2911,0.90166,0.8371,0.93287,0.994471896572245,0.984860653949215,0.981179588108476
TNS3,7,47275144,47582553,655,105,8816,-1.2915,0.90174,0.80818,0.87044,0.994471896572245,0.980714895021788,0.979299114504703
DHCR7,11,71434411,71448431,30,5,8816,-1.2915,0.90174,0.86571,0.90234,0.994471896572245,0.990637482878844,0.979299114504703
GPSM1,9,136327476,136359605,97,24,8816,-1.2916,0.90175,0.92667,0.80693,0.994471896572245,0.99917041117554,0.978729656196384
LOC101929008,7,45769085,45805139,104,10,8816,-1.2918,0.90179,0.85436,0.87662,0.994471896572245,0.987316551810865,0.979299114504703
CEP63,3,134485733,134575013,166,14,8816,-1.2919,0.9018,0.9198,0.78278,0.994471896572245,0.99917041117554,0.978729656196384
LGALS2,22,37570246,37580017,24,6,8816,-1.2925,0.90191,0.95238,0.75757,0.994471896572245,1,0.978729656196384
TEX43,5,126631722,126636282,10,4,8816,-1.2927,0.90194,0.95239,0.82842,0.994471896572245,1,0.979299114504703
MCFD2,2,46901870,46941855,139,22,8816,-1.2932,0.90203,0.8834,0.85472,0.994471896572245,0.992889149104641,0.979299114504703
NPHP4,1,5862808,5992505,330,36,8816,-1.2935,0.90209,0.77956,0.92195,0.994471896572245,0.975891611058151,0.980525286425182
CNPY3,6,42929122,42939270,19,7,8816,-1.2937,0.90211,0.88636,0.89233,0.994471896572245,0.992889149104641,0.979299114504703
ST20-MTHFS,15,79843547,79923106,232,29,8816,-1.2939,0.90214,0.94527,0.76921,0.994471896572245,1,0.978729656196384
ADRBK2,22,25517856,25729294,420,50,8816,-1.2942,0.9022,0.96202,0.72114,0.994471896572245,1,0.978729656196384
CNBD2,20,35954562,36030700,109,17,8816,-1.2942,0.90221,0.75561,0.98007,0.994471896572245,0.971254025865082,0.989981122835944
UGT2B11,4,69199655,69216768,52,13,8816,-1.2944,0.90223,0.85623,0.88302,0.994471896572245,0.987521658839001,0.979299114504703
LOC105376685,13,94712307,94713712,2,2,8816,-1.2944,0.90224,0.90022,0.89901,0.994471896572245,0.995489567073537,0.979299114504703
FAM109B,22,42074251,42079438,7,4,8816,-1.2957,0.90246,0.96621,0.81335,0.994471896572245,1,0.979299114504703
OSBPL3,7,24796537,24980212,443,83,8816,-1.2961,0.90253,0.78695,0.90137,0.994471896572245,0.977204588934675,0.979299114504703
MGP,12,14881181,14885919,5,2,8816,-1.2962,0.90254,0.88672,0.91082,0.994471896572245,0.992889149104641,0.979299114504703
CORO6,17,29614756,29622908,7,4,8816,-1.2962,0.90255,0.86019,0.91646,0.994471896572245,0.988439992498125,0.979299114504703
ARHGAP19,10,97222173,97292673,190,22,8816,-1.2964,0.90258,0.78291,0.91705,0.994471896572245,0.976397609623856,0.979299114504703
ANKRD63,15,40278369,40282987,9,5,8816,-1.2967,0.90263,0.91933,0.86105,0.994471896572245,0.99912181425869,0.979299114504703
CCND2,12,4273733,4305356,53,23,8816,-1.2971,0.9027,0.93065,0.80858,0.994471896572245,0.999377540945387,0.979299114504703
TMEM251,14,93184951,93187086,2,2,8816,-1.2971,0.90271,0.89552,0.90225,0.994471896572245,0.9944179290763,0.979299114504703
FBXL12,19,9810267,9819425,9,3,8816,-1.2974,0.90275,0.92373,0.84989,0.994471896572245,0.99917041117554,0.979299114504703
LY6K,8,142699928,142704170,12,3,8816,-1.2975,0.90277,0.87076,0.91359,0.994471896572245,0.991098778933036,0.979299114504703
CXCL2,4,74097035,74099280,1,1,8816,-1.2976,0.90279,0.9013,0.9013,0.994471896572245,0.995542972177153,0.979299114504703
TET2,4,105145875,105279803,185,33,8816,-1.2976,0.90279,0.88581,0.8255,0.994471896572245,0.992889149104641,0.979299114504703
CELF5,19,3224676,3297076,205,39,8816,-1.2976,0.90279,0.83456,0.85454,0.994471896572245,0.984742620972917,0.979299114504703
OPTC,1,203494143,203508949,54,14,8816,-1.2979,0.90283,0.79717,0.94174,0.994471896572245,0.978986103098291,0.981300437099609
CD151,11,832952,838835,31,6,8816,-1.298,0.90286,0.91233,0.8404,0.994471896572245,0.997712466306477,0.979299114504703
CRYGN,7,151429970,151448419,42,14,8816,-1.299,0.90303,0.79318,0.96433,0.994471896572245,0.977970338630725,0.986333188825199
MYB,6,135180981,135219173,51,13,8816,-1.2992,0.90306,0.79324,0.94155,0.994471896572245,0.977970338630725,0.981279779428442
IGDCC4,15,65381480,65423072,75,25,8816,-1.2997,0.90315,0.91544,0.8305,0.994471896572245,0.99786492653158,0.979299114504703
SLC27A6,5,128965475,129033642,284,26,8816,-1.3,0.9032,0.93465,0.80633,0.994471896572245,0.999638814289039,0.978729656196384
PTPRB,12,70516850,70637440,404,68,8816,-1.3003,0.90325,0.81601,0.89478,0.994471896572245,0.982036361263378,0.979299114504703
OSGEP,14,20447048,20455108,29,7,8816,-1.3004,0.90326,0.92784,0.8082,0.994471896572245,0.99917041117554,0.979211796967699
ATP2A3,17,3923869,3964464,125,22,8816,-1.3003,0.90326,0.92696,0.78987,0.994471896572245,0.99917041117554,0.978729656196384
WDR48,3,39051986,39096671,94,15,8816,-1.3006,0.90331,0.88241,0.83739,0.994471896572245,0.992889149104641,0.979299114504703
ADGRE2,19,14724170,14778541,200,34,8816,-1.3011,0.90339,0.86597,0.81357,0.994471896572245,0.990749940242764,0.979299114504703
LSS,21,46188446,46228824,101,20,8816,-1.3012,0.90341,0.97219,0.77248,0.994471896572245,1,0.978729656196384
TMC7,16,18983934,19063942,174,25,8816,-1.3016,0.90347,0.78449,0.95172,0.994471896572245,0.97657421498239,0.983288380079816
CAMK2G,10,73812501,73874591,56,11,8816,-1.3019,0.90353,0.93818,0.78271,0.994471896572245,1,0.978729656196384
C6orf201,6,4079206,4130766,125,20,8816,-1.3026,0.90364,0.88955,0.86865,0.994471896572245,0.99325877582017,0.979299114504703
MTRNR2L4,16,3371053,3372283,7,3,8816,-1.3031,0.90373,0.92348,0.85961,0.994471896572245,0.99917041117554,0.979299114504703
LOC105373926,2,231401613,231408342,28,9,8816,-1.3032,0.90375,0.81985,0.94985,0.994471896572245,0.982050834743006,0.982965579012554
SLC26A8,6,35943514,36024636,176,27,8816,-1.3034,0.90379,0.82614,0.89083,0.994471896572245,0.982873853472267,0.979299114504703
ADRA2C,4,3766569,3768526,2,2,8816,-1.3042,0.90392,0.91333,0.88742,0.994471896572245,0.997712466306477,0.979299114504703
PGBD3,10,49515105,49524281,14,5,8816,-1.3043,0.90393,0.84384,0.91479,0.994471896572245,0.985749809977757,0.979299114504703
THEMIS2,1,27872543,27886685,45,15,8816,-1.305,0.90405,0.8399,0.88819,0.994471896572245,0.984860653949215,0.979299114504703
DCUN1D1,3,182938158,182985947,42,12,8816,-1.3051,0.90407,0.85391,0.90021,0.994471896572245,0.987316551810865,0.979299114504703
SAT2,17,7626234,7627876,2,2,8816,-1.3051,0.90407,0.9135,0.88919,0.994471896572245,0.997712466306477,0.979299114504703
SGTB,5,65665928,65722821,70,18,8816,-1.3053,0.9041,0.95361,0.81705,0.994471896572245,1,0.979299114504703
SLC16A1,1,112911847,112956353,37,13,8816,-1.3062,0.90425,0.79241,0.89248,0.994471896572245,0.977970338630725,0.979299114504703
RAF1,3,12583601,12664201,180,18,8816,-1.3061,0.90425,0.97885,0.78167,0.994471896572245,1,0.978729656196384
ANKRD17,4,73074785,73259142,90,21,8816,-1.3062,0.90426,0.90365,0.81607,0.994471896572245,0.996063760345448,0.979299114504703
EXTL1,1,26021741,26036464,18,9,8816,-1.3066,0.90433,0.87133,0.90855,0.994471896572245,0.991098778933036,0.979299114504703
TOR2A,9,127731524,127736377,11,5,8816,-1.3072,0.90443,0.91637,0.85978,0.994471896572245,0.99786492653158,0.979299114504703
NMT2,10,15105700,15168705,175,33,8816,-1.3073,0.90444,0.83197,0.90938,0.994471896572245,0.984238680095244,0.979299114504703
FAF2,5,176448306,176510074,93,17,8816,-1.3078,0.90453,0.8472,0.86771,0.994471896572245,0.986365656936617,0.979299114504703
AK8,9,132725574,132878811,330,43,8816,-1.3078,0.90453,0.78156,0.9293,0.994471896572245,0.976397609623856,0.980909987365036
LOC102724279,19,15851993,15864904,50,11,8816,-1.3081,0.90457,0.94,0.82515,0.994471896572245,1,0.979299114504703
ANXA7,10,73375431,73414083,55,3,8816,-1.3083,0.90462,0.86697,0.9029,0.994471896572245,0.9909209892433,0.979299114504703
MARCH8,10,45454585,45594906,376,24,8816,-1.3092,0.90477,0.75587,0.91036,0.994471896572245,0.971254025865082,0.979299114504703
YTHDF2,1,28736621,28769775,41,9,8816,-1.3094,0.90479,0.91208,0.80484,0.994471896572245,0.997696828353767,0.978729656196384
IFNA16,9,21216373,21217311,5,3,8816,-1.3095,0.90481,0.91316,0.87567,0.994471896572245,0.997712466306477,0.979299114504703
CERK,22,46684410,46738255,169,41,8816,-1.3096,0.90483,0.80518,0.89149,0.994471896572245,0.98056647121182,0.979299114504703
MGC57346-CRHR1,17,45620329,45835828,846,33,8816,-1.3097,0.90485,0.86451,0.75205,0.994471896572245,0.989953787302972,0.978729656196384
ANXA11,10,80152610,80205677,172,24,8816,-1.3097,0.90486,0.93208,0.80606,0.994471896572245,0.999377540945387,0.978729656196384
LMF1,16,853634,981318,560,52,8816,-1.3097,0.90486,0.75213,0.94683,0.994471896572245,0.969654690656566,0.982464288858788
CDKN1A,6,36676460,36687339,29,12,8816,-1.31,0.9049,0.93746,0.83983,0.994471896572245,1,0.979299114504703
INSIG1,7,155297776,155310235,37,12,8816,-1.31,0.9049,0.83532,0.91298,0.994471896572245,0.984779422583953,0.979299114504703
CAND1,12,67269281,67314692,119,16,8816,-1.3102,0.90493,0.84722,0.8224,0.994471896572245,0.986365656936617,0.979299114504703
TRPT1,11,64223799,64226254,4,3,8816,-1.3103,0.90496,0.92216,0.87157,0.994471896572245,0.99917041117554,0.979299114504703
MMD2,7,4892245,4959213,192,36,8816,-1.3112,0.90511,0.82934,0.91395,0.994471896572245,0.9838547357212,0.979299114504703
MMP25,16,3045963,3060729,40,13,8816,-1.3114,0.90515,0.99158,0.79093,0.994471896572245,1,0.978729656196384
LOC100129307,13,77661374,77662803,11,6,8816,-1.312,0.90523,0.81192,0.95728,0.994471896572245,0.981535070709728,0.984814855319863
SAMD9L,7,93130054,93148393,29,11,8816,-1.3122,0.90527,0.92777,0.83784,0.994471896572245,0.99917041117554,0.979299114504703
TCP10,6,167372379,167384552,23,5,8816,-1.3123,0.90529,0.85416,0.83928,0.994471896572245,0.987316551810865,0.979299114504703
DNAJC9,10,73241954,73247331,13,3,8816,-1.3123,0.9053,0.87057,0.90903,0.994471896572245,0.991098778933036,0.979299114504703
SMIM10L1,12,11171181,11176020,23,5,8816,-1.3126,0.90534,0.89112,0.86946,0.994471896572245,0.993515782803784,0.979299114504703
MKNK2,19,2037471,2051244,27,11,8816,-1.3127,0.90537,0.88241,0.85414,0.994471896572245,0.992889149104641,0.979299114504703
SERPINB9,6,2887265,2903312,36,20,8816,-1.313,0.9054,0.94661,0.79718,0.994471896572245,1,0.978729656196384
HOXB8,17,48612346,48615112,5,3,8816,-1.313,0.90541,0.92859,0.86119,0.994471896572245,0.999219178986735,0.979299114504703
C14orf105,14,57469300,57493891,28,11,8816,-1.3132,0.90545,0.98953,0.76962,0.994471896572245,1,0.978729656196384
SMYD2,1,214281222,214337134,166,26,8816,-1.3135,0.90549,0.89726,0.82206,0.994471896572245,0.994743573624254,0.979299114504703
ADAMTS12,5,33523535,33892194,1013,99,8816,-1.3147,0.90569,0.83428,0.84104,0.994471896572245,0.984742620972917,0.979299114504703
PAICS,4,56435749,56461368,51,11,8816,-1.3155,0.90583,0.97647,0.76009,0.994471896572245,1,0.978729656196384
TCF24,8,66946501,66962590,15,5,8816,-1.3155,0.90583,0.83148,0.94011,0.994471896572245,0.984238680095244,0.981179588108476
C22orf34,22,49414524,49657542,781,101,8816,-1.3161,0.90593,0.80152,0.90501,0.994471896572245,0.979907871958516,0.979299114504703
MTX2,2,176269395,176338025,87,15,8816,-1.3169,0.90606,0.96731,0.78871,0.994471896572245,1,0.978729656196384
B4GALT7,5,177600118,177610347,24,10,8816,-1.3174,0.90614,0.94848,0.83195,0.994471896572245,1,0.979299114504703
OR5L2,11,55827219,55828154,4,3,8816,-1.3178,0.90622,0.87775,0.92803,0.994471896572245,0.992689762036524,0.98081875093364
MAPT,17,45894382,46028334,598,25,8816,-1.318,0.90624,0.65242,0.98421,0.994471896572245,0.952212517859978,0.99122119513398
ARRB1,11,75260122,75351831,159,45,8816,-1.3181,0.90626,0.86093,0.87236,0.994471896572245,0.98856290193629,0.979299114504703
CCT8,21,29056322,29073797,19,8,8816,-1.3182,0.90628,0.83169,0.92376,0.994471896572245,0.984238680095244,0.980623784220862
CLEC2L,7,139523928,139544985,17,7,8816,-1.3191,0.90643,0.91939,0.84497,0.994471896572245,0.99912181425869,0.979299114504703
HYDIN,16,70802084,71230722,227,40,8816,-1.3192,0.90644,0.80285,0.88458,0.994471896572245,0.980107538522848,0.979299114504703
FOXI1,5,170105897,170109725,12,6,8816,-1.3199,0.90656,0.90381,0.88104,0.994471896572245,0.996109618013912,0.979299114504703
LOC105373274,1,247700079,247749120,114,19,8816,-1.3199,0.90657,0.91999,0.84322,0.994471896572245,0.99917041117554,0.979299114504703
RPL8,8,144789767,144792420,5,4,8816,-1.32,0.90659,0.87416,0.91505,0.994471896572245,0.992291188932123,0.979299114504703
FAM43B,1,20552439,20555020,2,1,8816,-1.3202,0.90661,0.90205,0.90867,0.994471896572245,0.995778346641052,0.979299114504703
LOC338667,11,125947424,125957040,43,14,8816,-1.3206,0.90668,0.98867,0.77075,0.994471896572245,1,0.978729656196384
DEFB108B,11,71833200,71837562,12,5,8816,-1.3212,0.90678,0.96417,0.81068,0.994471896572245,1,0.979299114504703
DMRT3,9,976968,991736,35,10,8816,-1.3213,0.9068,0.90114,0.85255,0.994471896572245,0.995542972177153,0.979299114504703
NTF4,19,49061080,49065076,3,2,8816,-1.3214,0.90682,0.89559,0.90298,0.994471896572245,0.9944179290763,0.979299114504703
PRKAG3,2,218822383,218831789,4,3,8816,-1.3215,0.90684,0.87835,0.91487,0.994471896572245,0.992689762036524,0.979299114504703
HTR3A,11,113975075,113990313,37,11,8816,-1.3216,0.90685,0.84946,0.89883,0.994471896572245,0.986463509159823,0.979299114504703
IRGM,5,150846523,150902400,178,10,8816,-1.3223,0.90697,0.92814,0.82197,0.994471896572245,0.99917041117554,0.979299114504703
LRRC42,1,53946326,53968168,20,7,8816,-1.3225,0.90701,0.8272,0.90033,0.994471896572245,0.983152895757889,0.979299114504703
PSMA7,20,62136727,62143458,13,3,8816,-1.3225,0.90701,0.86185,0.89556,0.994471896572245,0.988957041892989,0.979299114504703
CD300LF,17,74694308,74713059,27,12,8816,-1.3226,0.90702,0.85341,0.88453,0.994471896572245,0.987110759597231,0.979299114504703
CGNL1,15,57376505,57550727,550,91,8816,-1.3228,0.90705,0.75998,0.93942,0.994471896572245,0.97264232333078,0.981179588108476
KCNB1,20,49363877,49484042,336,53,8816,-1.3228,0.90705,0.81893,0.91324,0.994471896572245,0.982050834743006,0.979299114504703
FAM153A,5,177722380,177783398,17,7,8816,-1.3231,0.9071,0.8755,0.92055,0.994471896572245,0.992689762036524,0.979674224512245
PTH1R,3,46877717,46903799,31,12,8816,-1.3242,0.90728,0.84836,0.88376,0.994471896572245,0.986463509159823,0.979299114504703
VGLL3,3,86937973,86991287,43,14,8816,-1.3259,0.90756,0.94631,0.78247,0.994471896572245,1,0.978729656196384
GOT1L1,8,37934281,37940157,6,3,8816,-1.326,0.90757,0.93557,0.85517,0.994471896572245,0.999932602349384,0.979299114504703
POLL,10,101578882,101588270,14,3,8816,-1.3261,0.9076,0.95185,0.83677,0.994471896572245,1,0.979299114504703
SYBU,8,109574176,109691791,229,30,8816,-1.3262,0.90762,0.85533,0.87034,0.994471896572245,0.987521658839001,0.979299114504703
ATP8B1,18,57646426,57803822,424,72,8816,-1.3264,0.90764,0.80985,0.90866,0.994471896572245,0.981076708594007,0.979299114504703
NRIP1,21,14961235,15065903,154,29,8816,-1.3265,0.90766,0.90348,0.85933,0.994471896572245,0.996006867802303,0.979299114504703
MPPED1,22,43412014,43507808,290,61,8816,-1.3265,0.90766,0.79552,0.91605,0.994471896572245,0.978763459018585,0.979299114504703
GRM6,5,178978327,178995123,84,21,8816,-1.3268,0.90772,0.90366,0.80127,0.994471896572245,0.996063760345448,0.978729656196384
B3GAT1,11,134378504,134411987,101,20,8816,-1.3282,0.90794,0.98087,0.75916,0.994471896572245,1,0.978729656196384
STBD1,4,76306026,76311130,7,4,8816,-1.3286,0.90801,0.90933,0.88879,0.994471896572245,0.997078553800298,0.979299114504703
OR2W3,1,247895587,247896531,7,5,8816,-1.3287,0.90803,0.88867,0.89628,0.994471896572245,0.993017962186151,0.979299114504703
CCL2,17,34255277,34257203,3,2,8816,-1.3288,0.90805,0.89698,0.91073,0.994471896572245,0.994743573624254,0.979299114504703
OR1E2,17,3432870,3433841,2,2,8816,-1.3292,0.90811,0.8915,0.91828,0.994471896572245,0.993515782803784,0.97945958563055
PPP3CB,10,73436428,73496024,24,6,8816,-1.3298,0.90821,0.89907,0.82829,0.994471896572245,0.995182337388581,0.979299114504703
MTHFD2L,4,74114183,74303099,198,29,8816,-1.3301,0.90826,0.82317,0.85302,0.994471896572245,0.982616441096246,0.979299114504703
ARFIP2,11,6474683,6481479,4,3,8816,-1.3306,0.90834,0.91329,0.89012,0.994471896572245,0.997712466306477,0.979299114504703
EMC7,15,34084022,34101852,34,8,8816,-1.3308,0.90837,0.87017,0.90605,0.994471896572245,0.991098778933036,0.979299114504703
HELLS,10,94545767,94602099,92,12,8816,-1.3309,0.90839,0.8854,0.8567,0.994471896572245,0.992889149104641,0.979299114504703
TARS2,1,150487364,150507609,50,10,8816,-1.3313,0.90846,0.84091,0.87628,0.994471896572245,0.9849598266964,0.979299114504703
PSMF1,20,1113263,1168378,101,25,8816,-1.3314,0.90847,0.99089,0.75716,0.994471896572245,1,0.978729656196384
CUL1,7,148698178,148801110,179,23,8816,-1.3316,0.9085,0.94856,0.80425,0.994471896572245,1,0.978729656196384
IVD,15,40405485,40435948,65,11,8816,-1.3319,0.90856,0.79066,0.94949,0.994471896572245,0.977970338630725,0.982965579012554
FSD1,19,4304594,4323846,41,15,8816,-1.3319,0.90856,0.99059,0.76773,0.994471896572245,1,0.978729656196384
TPRG1L,1,3624992,3630131,14,6,8816,-1.3321,0.90859,0.92745,0.84676,0.994471896572245,0.99917041117554,0.979299114504703
PPP2R5C,14,101760573,101927992,392,53,8816,-1.3321,0.90859,0.87188,0.82668,0.994471896572245,0.99123603476002,0.979299114504703
TMEM132E,17,34580749,34639319,96,35,8816,-1.3322,0.9086,0.82217,0.92105,0.994471896572245,0.9822961990509,0.979911892908828
CBFA2T2,20,33490122,33650031,83,22,8816,-1.3326,0.90867,0.79848,0.90839,0.994471896572245,0.979025062320869,0.979299114504703
ALG12,22,49859147,49918458,220,19,8816,-1.3327,0.90868,0.80766,0.94576,0.994471896572245,0.980714895021788,0.982207325535402
PAX9,14,36657568,36677807,48,15,8816,-1.3332,0.90876,0.86481,0.85773,0.994471896572245,0.990055001245795,0.979299114504703
AMFR,16,56361452,56425538,131,16,8816,-1.3333,0.90878,0.82859,0.91516,0.994471896572245,0.983465203409531,0.979299114504703
FAM71E2,19,55354908,55363252,15,7,8816,-1.3333,0.90878,0.82363,0.96784,0.994471896572245,0.982746749545573,0.986356637119114
RFWD3,16,74621394,74666892,128,19,8816,-1.3337,0.90884,0.94676,0.78965,0.994471896572245,1,0.978729656196384
PHPT1,9,136848816,136851043,4,3,8816,-1.3343,0.90894,0.89083,0.90917,0.994471896572245,0.993515782803784,0.979299114504703
GSTM2,1,109668022,109683997,21,9,8816,-1.3347,0.90902,0.86086,0.86584,0.994471896572245,0.988550199312715,0.979299114504703
UPK1B,3,119173578,119205153,98,29,8816,-1.3349,0.90904,0.82939,0.90681,0.994471896572245,0.9838547357212,0.979299114504703
C7orf71,7,26637488,26651531,28,7,8816,-1.3352,0.90909,0.93756,0.83545,0.994471896572245,1,0.979299114504703
ARHGEF4,2,130836916,131047253,457,60,8816,-1.3353,0.90912,0.76734,0.97148,0.994471896572245,0.973838257837315,0.987327522671975
PRKCZ,1,2050470,2185395,322,41,8816,-1.3361,0.90923,0.8388,0.91001,0.994471896572245,0.984860653949215,0.979299114504703
ZBTB17,1,15941869,15976132,50,16,8816,-1.3361,0.90924,0.88367,0.88753,0.994471896572245,0.992889149104641,0.979299114504703
REEP5,5,112876384,112922334,106,15,8816,-1.3361,0.90925,0.98171,0.7807,0.994471896572245,1,0.978729656196384
SLC25A47,14,100323342,100330378,18,7,8816,-1.3375,0.90946,0.98064,0.81037,0.994540167082888,1,0.979299114504703
SLC7A4,22,21028718,21032558,10,5,8816,-1.3375,0.90946,0.95284,0.82216,0.994540167082888,1,0.979299114504703
